,subNum, blockNum, trialNum, curvature, width,occludedHalf, startSide, response, RT,,,,,
,7,3,8,15,1.00 ,2,-1,0,3.370 ,,,,,
,7,3,9,45,1.20 ,2,-1,0,3.370 ,,,,,
,7,3,10,15,1.20 ,2,-1,0,4.140 ,,,,,
,7,3,11,0,1.00 ,1,1,0,3.590 ,,,,,
,7,3,12,-30,1.00 ,2,-1,1,3.460 ,,,,,
,7,3,13,-45,1.20 ,2,-1,1,3.470 ,,,,,
,7,3,14,-15,0.80 ,2,-1,1,3.480 ,,,,,
,7,3,15,-30,1.00 ,1,1,1,3.360 ,,,,,
,7,3,16,30,1.20 ,2,-1,0,3.380 ,,,,,
,7,3,17,15,0.80 ,2,-1,0,3.420 ,,,,,
,7,3,18,30,1.00 ,1,1,0,3.920 ,,,,,
,7,3,19,30,1.20 ,1,1,0,3.680 ,,,,,
,7,3,20,-45,1.00 ,2,-1,1,3.480 ,,,,,
,7,3,21,-15,1.20 ,2,-1,1,5.640 ,,,,,
,7,3,22,30,0.80 ,1,1,0,3.840 ,,,,,
,7,3,23,-45,0.80 ,2,-1,1,3.930 ,,,,,
,7,3,24,-15,1.20 ,1,1,1,3.560 ,,,,,
,7,3,25,-15,1.00 ,2,-1,1,3.470 ,,,,,
,7,3,26,45,0.80 ,2,-1,0,3.370 ,,,,,
,7,3,27,-30,1.20 ,1,1,1,3.380 ,,,,,
,7,3,28,30,0.80 ,2,-1,0,3.370 ,,,,,
,7,3,29,-15,1.00 ,1,1,1,3.720 ,,,,,
,7,3,30,0,1.00 ,2,-1,0,3.430 ,,,,,
,7,3,31,-45,1.00 ,1,1,1,3.650 ,,,,,
,7,3,32,15,1.20 ,1,1,1,3.480 ,,,,,
,7,3,33,45,1.20 ,1,1,1,3.450 ,,,,,
,7,3,34,-15,0.80 ,1,1,1,3.570 ,,,,,
,7,3,35,45,1.00 ,2,-1,0,3.520 ,,,,,
,7,3,36,15,0.80 ,1,1,1,3.360 ,,,,,
,7,3,37,-30,0.80 ,2,-1,0,3.370 ,,,,,
,7,3,38,-45,1.20 ,1,1,1,3.450 ,,,,,
,7,3,39,30,1.00 ,2,-1,0,3.410 ,,,,,
,7,3,40,-45,0.80 ,1,1,1,3.500 ,,,,,
,7,3,41,-30,1.20 ,2,-1,0,3.590 ,,,,,
,7,3,42,45,1.00 ,1,1,1,3.570 ,,,,,
,8,1,1,30,1.00 ,2,-1,1,6.190 ,,,,,
,8,1,2,-15,1.00 ,1,1,1,4.140 ,,,,,
,8,1,3,30,0.80 ,1,1,1,3.930 ,,,,,
,8,1,4,15,1.20 ,2,-1,0,3.610 ,,,,,
,8,1,5,-30,0.80 ,1,1,1,4.060 ,,,,,
,8,1,6,-30,1.00 ,2,-1,1,6.310 ,,,,,
,8,1,7,30,1.20 ,1,1,1,9.320 ,,,,,
,8,1,8,-30,1.20 ,1,1,1,4.150 ,,,,,
,8,1,9,45,1.20 ,2,-1,1,5.160 ,,,,,
,8,1,10,15,1.20 ,1,1,0,4.810 ,,,,,
,8,1,11,45,1.00 ,2,-1,0,3.990 ,,,,,
,8,1,12,-30,1.00 ,1,1,1,5.140 ,,,,,
,8,1,13,15,0.80 ,2,-1,0,4.670 ,,,,,
,8,1,14,-30,0.80 ,2,-1,0,3.920 ,,,,,
,8,1,15,-45,1.20 ,1,1,1,4.670 ,,,,,
,8,1,16,-15,0.80 ,2,-1,1,4.100 ,,,,,
,8,1,17,-45,0.80 ,2,-1,0,4.030 ,,,,,
,8,1,18,-15,1.20 ,2,-1,1,4.820 ,,,,,
,8,1,19,0,0.80 ,2,-1,0,4.270 ,,,,,
,8,1,20,0,0.80 ,1,1,0,7.520 ,,,,,
,8,1,21,-30,1.20 ,2,-1,1,4.260 ,,,,,
,8,1,22,45,1.20 ,1,1,0,3.690 ,,,,,
,8,1,23,-45,0.80 ,1,1,0,7.540 ,,,,,
,8,1,24,30,0.80 ,2,-1,0,3.910 ,,,,,
,8,1,25,15,0.80 ,1,1,0,4.010 ,,,,,
,8,1,26,45,0.80 ,1,1,0,3.780 ,,,,,
,8,1,27,-15,1.20 ,1,1,1,3.740 ,,,,,
,8,1,28,-45,1.20 ,2,-1,1,3.670 ,,,,,
,8,1,29,-15,0.80 ,1,1,0,4.920 ,,,,,
,8,1,30,-45,1.00 ,1,1,0,3.570 ,,,,,
,8,1,31,30,1.00 ,1,1,0,3.810 ,,,,,
,8,1,32,0,1.00 ,1,1,0,3.640 ,,,,,
,8,1,33,45,0.80 ,2,-1,1,7.810 ,,,,,
,8,1,34,0,1.00 ,2,-1,1,3.780 ,,,,,
,8,1,35,15,1.00 ,1,1,0,3.750 ,,,,,
,8,1,36,15,1.00 ,2,-1,1,6.790 ,,,,,
,8,1,37,-45,1.00 ,2,-1,1,3.670 ,,,,,
,8,1,38,-15,1.00 ,2,-1,1,3.600 ,,,,,
,8,1,39,30,1.20 ,2,-1,1,3.700 ,,,,,
,8,1,40,0,1.20 ,2,-1,1,3.720 ,,,,,
,8,1,41,0,1.20 ,1,1,0,3.740 ,,,,,
,8,1,42,45,1.00 ,1,1,0,3.630 ,,,,,
,8,2,1,-30,1.20 ,2,-1,1,3.640 ,,,,,
,8,2,2,-30,1.00 ,1,1,0,3.650 ,,,,,
,8,2,3,-45,1.00 ,2,-1,1,3.680 ,,,,,
,8,2,4,15,1.20 ,2,-1,1,3.690 ,,,,,
,8,2,5,-30,0.80 ,1,1,0,3.700 ,,,,,
,8,2,6,-30,1.00 ,2,-1,1,3.660 ,,,,,
,8,2,7,45,1.00 ,2,-1,1,3.600 ,,,,,
,8,2,8,45,1.20 ,2,-1,1,3.640 ,,,,,
,8,2,9,-45,1.20 ,2,-1,1,3.630 ,,,,,
,8,2,10,15,1.00 ,1,1,0,3.610 ,,,,,
,8,2,11,-15,1.00 ,1,1,0,3.640 ,,,,,
,8,2,12,45,0.80 ,1,1,0,3.700 ,,,,,
,8,2,13,15,1.20 ,1,1,0,3.580 ,,,,,
,8,2,14,-30,1.20 ,1,1,0,3.490 ,,,,,
,8,2,15,-15,0.80 ,1,1,0,3.570 ,,,,,
,8,2,16,15,0.80 ,1,1,0,3.660 ,,,,,
,8,2,17,30,0.80 ,1,1,0,4.830 ,,,,,
,8,2,18,-30,0.80 ,2,-1,1,3.450 ,,,,,
,8,2,19,30,1.00 ,1,1,0,3.410 ,,,,,
,8,2,20,-45,0.80 ,2,-1,1,5.250 ,,,,,
,8,2,21,0,1.00 ,2,-1,1,3.780 ,,,,,
,8,2,22,-45,0.80 ,1,1,0,3.520 ,,,,,
,8,2,23,-15,1.00 ,2,-1,1,3.660 ,,,,,
,8,2,24,30,1.20 ,2,-1,1,3.590 ,,,,,
,8,2,25,15,1.00 ,2,-1,1,3.710 ,,,,,
,8,2,26,30,1.20 ,1,1,0,3.530 ,,,,,
,8,2,27,-15,0.80 ,2,-1,1,3.850 ,,,,,
,8,2,28,0,1.20 ,2,-1,1,3.580 ,,,,,
,8,2,29,45,0.80 ,2,-1,1,3.790 ,,,,,
,8,2,30,30,1.00 ,2,-1,1,3.650 ,,,,,
,8,2,31,-15,1.20 ,1,1,0,3.610 ,,,,,
,8,2,32,-15,1.20 ,2,-1,1,3.610 ,,,,,
,8,2,33,0,1.00 ,1,1,0,3.630 ,,,,,
,8,2,34,15,0.80 ,2,-1,1,4.060 ,,,,,
,8,2,35,45,1.20 ,1,1,0,3.600 ,,,,,
,8,2,36,0,0.80 ,2,-1,0,3.670 ,,,,,
,8,2,37,0,1.20 ,1,1,0,3.650 ,,,,,
,8,2,38,-45,1.00 ,1,1,1,3.780 ,,,,,
,8,2,39,-45,1.20 ,1,1,1,3.630 ,,,,,
,8,2,40,45,1.00 ,1,1,0,3.710 ,,,,,
,8,2,41,0,0.80 ,1,1,0,3.690 ,,,,,
,8,2,42,30,0.80 ,2,-1,0,3.700 ,,,,,
,8,3,1,-30,0.80 ,1,1,0,3.580 ,,,,,
,8,3,2,15,1.20 ,1,1,0,3.570 ,,,,,
,8,3,3,-15,1.00 ,2,-1,1,3.640 ,,,,,
,8,3,4,15,0.80 ,1,1,0,3.640 ,,,,,
,8,3,5,30,0.80 ,2,-1,0,3.670 ,,,,,
,8,3,6,-30,1.00 ,2,-1,1,3.620 ,,,,,
,8,3,7,30,1.00 ,1,1,0,3.630 ,,,,,
,8,3,8,-15,1.20 ,1,1,0,3.620 ,,,,,
,8,3,9,0,1.00 ,2,-1,1,3.650 ,,,,,
,8,3,10,-45,0.80 ,1,1,1,3.650 ,,,,,
,8,3,11,-30,0.80 ,2,-1,1,3.720 ,,,,,
,8,3,12,-45,0.80 ,2,-1,1,3.620 ,,,,,
,8,3,13,45,1.00 ,1,1,0,3.630 ,,,,,
,8,3,14,0,0.80 ,2,-1,1,3.650 ,,,,,
,8,3,15,15,1.00 ,1,1,0,3.650 ,,,,,
,8,3,16,45,1.20 ,1,1,0,3.650 ,,,,,
,8,3,17,15,1.00 ,2,-1,0,3.590 ,,,,,
,8,3,18,-15,0.80 ,1,1,0,4.330 ,,,,,
,8,3,19,-45,1.20 ,1,1,0,3.810 ,,,,,
,8,3,20,30,1.00 ,2,-1,0,3.700 ,,,,,
,8,3,21,45,1.20 ,2,-1,0,3.920 ,,,,,
,8,3,22,30,0.80 ,1,1,0,3.440 ,,,,,
,8,3,23,-15,1.20 ,2,-1,0,3.440 ,,,,,
,8,3,24,0,1.20 ,2,-1,0,3.510 ,,,,,
,8,3,25,45,0.80 ,2,-1,1,5.460 ,,,,,
,8,3,26,30,1.20 ,1,1,1,4.680 ,,,,,
,8,3,27,-15,1.00 ,1,1,1,3.660 ,,,,,
,8,3,28,0,1.20 ,1,1,1,5.370 ,,,,,
,8,3,29,15,1.20 ,2,-1,0,3.900 ,,,,,
,8,3,30,-30,1.00 ,1,1,1,4.460 ,,,,,
,8,3,31,-30,1.20 ,1,1,1,3.670 ,,,,,
,8,3,32,45,0.80 ,1,1,1,4.790 ,,,,,
,8,3,33,30,1.20 ,2,-1,1,7.280 ,,,,,
,8,3,34,-45,1.00 ,1,1,0,3.650 ,,,,,
,8,3,35,-15,0.80 ,2,-1,0,3.720 ,,,,,
,8,3,36,-30,1.20 ,2,-1,0,4.680 ,,,,,
,8,3,37,-45,1.20 ,2,-1,0,4.080 ,,,,,
,8,3,38,0,1.00 ,1,1,1,4.160 ,,,,,
,8,3,39,45,1.00 ,2,-1,1,4.520 ,,,,,
,8,3,40,15,0.80 ,2,-1,0,3.710 ,,,,,
,8,3,41,-45,1.00 ,2,-1,1,3.370 ,,,,,
,8,3,42,0,0.80 ,1,1,0,4.130 ,,,,,
,9,1,1,-15,1.20 ,1,1,1,5.700 ,,,,,
,9,1,2,30,0.80 ,1,1,0,3.780 ,,,,,
,9,1,3,15,0.80 ,1,1,0,3.750 ,,,,,
,9,1,4,45,0.80 ,2,-1,0,4.020 ,,,,,
,9,1,5,-45,0.80 ,1,1,1,4.130 ,,,,,
,9,1,6,0,1.20 ,2,-1,0,3.910 ,,,,,
,9,1,7,45,1.00 ,2,-1,0,3.470 ,,,,,
,9,1,8,-30,0.80 ,1,1,1,3.460 ,,,,,
,9,1,9,-15,0.80 ,1,1,0,3.690 ,,,,,
,9,1,10,-45,0.80 ,2,-1,1,3.610 ,,,,,
,9,1,11,15,0.80 ,2,-1,1,3.570 ,,,,,
,9,1,12,15,1.20 ,2,-1,0,3.650 ,,,,,
,9,1,13,0,1.00 ,2,-1,0,3.620 ,,,,,
,9,1,14,-15,1.20 ,2,-1,0,3.730 ,,,,,
,9,1,15,0,0.80 ,2,-1,0,3.660 ,,,,,
,9,1,16,-30,1.00 ,2,-1,1,3.630 ,,,,,
,9,1,17,45,1.00 ,1,1,0,3.620 ,,,,,
,9,1,18,30,1.00 ,2,-1,0,3.370 ,,,,,
,9,1,19,30,1.00 ,1,1,0,3.430 ,,,,,
,9,1,20,45,1.20 ,1,1,0,3.720 ,,,,,
,9,1,21,-45,1.00 ,1,1,1,3.720 ,,,,,
,9,1,22,-15,1.00 ,1,1,0,3.700 ,,,,,
,9,1,23,15,1.00 ,2,-1,0,3.640 ,,,,,
,9,1,24,-15,1.00 ,2,-1,0,3.610 ,,,,,
,9,1,25,30,1.20 ,1,1,0,3.650 ,,,,,
,9,1,26,0,1.20 ,1,1,0,3.620 ,,,,,
,9,1,27,30,0.80 ,2,-1,0,3.670 ,,,,,
,9,1,28,15,1.00 ,1,1,0,3.540 ,,,,,
,9,1,29,-30,1.00 ,1,1,1,3.530 ,,,,,
,9,1,30,45,1.20 ,2,-1,0,3.630 ,,,,,
,9,1,31,-15,0.80 ,2,-1,0,3.680 ,,,,,
,9,1,32,-45,1.00 ,2,-1,1,3.710 ,,,,,
,9,1,33,-30,1.20 ,2,-1,1,3.920 ,,,,,
,9,1,34,0,1.00 ,1,1,0,3.730 ,,,,,
,9,1,35,15,1.20 ,1,1,0,3.550 ,,,,,
,9,1,36,-45,1.20 ,1,1,1,4.260 ,,,,,
,9,1,37,30,1.20 ,2,-1,0,3.630 ,,,,,
,9,1,38,-45,1.20 ,2,-1,1,3.560 ,,,,,
,9,1,39,0,0.80 ,1,1,0,3.600 ,,,,,
,9,1,40,-30,0.80 ,2,-1,1,3.610 ,,,,,
,9,1,41,-30,1.20 ,1,1,1,3.710 ,,,,,
,9,1,42,45,0.80 ,1,1,0,3.640 ,,,,,
,9,2,1,0,0.80 ,1,1,0,3.600 ,,,,,
,9,2,2,0,0.80 ,2,-1,0,3.530 ,,,,,
,9,2,3,-30,0.80 ,1,1,0,3.560 ,,,,,
,9,2,4,45,1.00 ,2,-1,0,3.590 ,,,,,
,9,2,5,15,1.20 ,1,1,0,3.560 ,,,,,
,9,2,6,15,1.00 ,1,1,0,3.630 ,,,,,
,9,2,7,30,1.20 ,2,-1,0,3.620 ,,,,,
,9,2,8,15,1.20 ,2,-1,0,3.620 ,,,,,
,9,2,9,-15,0.80 ,2,-1,1,4.890 ,,,,,
,9,2,10,45,1.00 ,1,1,0,3.900 ,,,,,
,9,2,11,-45,1.00 ,1,1,1,4.270 ,,,,,
,9,2,12,-30,1.00 ,1,1,1,3.990 ,,,,,
,9,2,13,15,1.00 ,2,-1,0,3.620 ,,,,,
,9,2,14,30,0.80 ,1,1,0,3.560 ,,,,,
,9,2,15,30,1.00 ,1,1,0,3.590 ,,,,,
,9,2,16,-30,1.00 ,2,-1,1,3.600 ,,,,,
,9,2,17,-45,0.80 ,1,1,1,3.620 ,,,,,
,9,2,18,-45,1.20 ,1,1,1,3.530 ,,,,,
,9,2,19,30,0.80 ,2,-1,0,3.550 ,,,,,
,9,2,20,-15,1.20 ,2,-1,1,3.580 ,,,,,
,9,2,21,45,1.20 ,1,1,0,3.560 ,,,,,
,9,2,22,-15,0.80 ,1,1,0,3.670 ,,,,,
,9,2,23,-30,1.20 ,2,-1,1,3.610 ,,,,,
,9,2,24,0,1.20 ,2,-1,0,5.210 ,,,,,
,9,2,25,0,1.00 ,2,-1,0,3.640 ,,,,,
,9,2,26,-15,1.00 ,1,1,0,3.610 ,,,,,
,9,2,27,-15,1.00 ,2,-1,0,3.620 ,,,,,
,9,2,28,30,1.20 ,1,1,0,3.620 ,,,,,
,9,2,29,0,1.20 ,1,1,0,3.630 ,,,,,
,9,2,30,45,0.80 ,2,-1,0,3.600 ,,,,,
,9,2,31,15,0.80 ,1,1,0,3.640 ,,,,,
,9,2,32,-30,0.80 ,2,-1,1,3.530 ,,,,,
,9,2,33,-45,0.80 ,2,-1,1,3.580 ,,,,,
,9,2,34,30,1.00 ,2,-1,0,3.560 ,,,,,
,9,2,35,-30,1.20 ,1,1,1,3.630 ,,,,,
,9,2,36,-45,1.00 ,2,-1,1,3.470 ,,,,,
,9,2,37,45,0.80 ,1,1,0,4.190 ,,,,,
,9,2,38,45,1.20 ,2,-1,0,3.580 ,,,,,
,9,2,39,-15,1.20 ,1,1,0,3.610 ,,,,,
,9,2,40,15,0.80 ,2,-1,0,3.550 ,,,,,
,9,2,41,-45,1.20 ,2,-1,1,3.630 ,,,,,
,9,2,42,0,1.00 ,1,1,0,3.510 ,,,,,
,9,3,1,-15,1.00 ,1,1,0,3.640 ,,,,,
,9,3,2,-15,1.20 ,2,-1,0,3.520 ,,,,,
,9,3,3,0,0.80 ,1,1,0,3.490 ,,,,,
,9,3,4,-15,1.20 ,1,1,1,3.360 ,,,,,
,9,3,5,30,1.00 ,2,-1,0,3.670 ,,,,,
,9,3,6,-15,0.80 ,1,1,1,3.420 ,,,,,
,9,3,7,15,0.80 ,2,-1,0,3.500 ,,,,,
,9,3,8,45,1.00 ,1,1,0,3.680 ,,,,,
,9,3,9,30,0.80 ,1,1,0,3.690 ,,,,,
,9,3,10,-15,0.80 ,2,-1,1,3.530 ,,,,,
,9,3,11,30,1.20 ,2,-1,0,3.410 ,,,,,
,9,3,12,-30,1.20 ,2,-1,1,3.570 ,,,,,
,9,3,13,45,1.20 ,1,1,0,3.370 ,,,,,
,9,3,14,0,1.20 ,2,-1,0,3.810 ,,,,,
,9,3,15,45,0.80 ,1,1,0,3.680 ,,,,,
,9,3,16,-30,0.80 ,1,1,1,3.530 ,,,,,
,9,3,17,15,1.20 ,2,-1,0,3.490 ,,,,,
,9,3,18,15,0.80 ,1,1,0,3.850 ,,,,,
,9,3,19,-45,0.80 ,1,1,1,3.640 ,,,,,
,9,3,20,-45,0.80 ,2,-1,1,3.530 ,,,,,
,9,3,21,-45,1.00 ,2,-1,1,3.500 ,,,,,
,9,3,22,0,0.80 ,2,-1,0,3.560 ,,,,,
,9,3,23,30,0.80 ,2,-1,1,6.200 ,,,,,
,9,3,24,45,1.20 ,2,-1,0,3.630 ,,,,,
,9,3,25,0,1.00 ,2,-1,0,3.530 ,,,,,
,9,3,26,15,1.20 ,1,1,0,3.650 ,,,,,
,9,3,27,45,0.80 ,2,-1,0,3.500 ,,,,,
,9,3,28,0,1.20 ,1,1,0,3.620 ,,,,,
,9,3,29,-45,1.20 ,1,1,1,3.570 ,,,,,
,9,3,30,15,1.00 ,2,-1,0,3.570 ,,,,,
,9,3,31,-30,1.00 ,1,1,1,3.540 ,,,,,
,9,3,32,-30,1.00 ,2,-1,1,3.620 ,,,,,
,9,3,33,-30,1.20 ,1,1,1,3.620 ,,,,,
,9,3,34,45,1.00 ,2,-1,0,3.660 ,,,,,
,9,3,35,30,1.00 ,1,1,0,4.030 ,,,,,
,9,3,36,-45,1.00 ,1,1,1,3.650 ,,,,,
,9,3,37,-30,0.80 ,2,-1,0,3.580 ,,,,,
,9,3,38,-15,1.00 ,2,-1,1,3.630 ,,,,,
,9,3,39,15,1.00 ,1,1,0,3.600 ,,,,,
,9,3,40,-45,1.20 ,2,-1,1,3.590 ,,,,,
,9,3,41,30,1.20 ,1,1,0,3.640 ,,,,,
,9,3,42,0,1.00 ,1,1,0,3.590 ,,,,,
,10,1,1,-15,1.20 ,1,1,0,5.300 ,,,,,
,10,1,2,30,0.80 ,1,1,0,3.830 ,,,,,
,10,1,3,15,0.80 ,1,1,1,4.060 ,,,,,
,10,1,4,45,0.80 ,2,-1,1,4.560 ,,,,,
,10,1,5,-45,0.80 ,1,1,1,4.360 ,,,,,
,10,1,6,0,1.20 ,2,-1,0,4.490 ,,,,,
,10,1,7,45,1.00 ,2,-1,0,5.360 ,,,,,
,10,1,8,-30,0.80 ,1,1,1,4.370 ,,,,,
,10,1,9,-15,0.80 ,1,1,0,3.850 ,,,,,
,10,1,10,-45,0.80 ,2,-1,1,3.700 ,,,,,
,10,1,11,15,0.80 ,2,-1,1,4.790 ,,,,,
,10,1,12,15,1.20 ,2,-1,0,4.460 ,,,,,
,10,1,13,0,1.00 ,2,-1,0,3.660 ,,,,,
,10,1,14,-15,1.20 ,2,-1,1,3.940 ,,,,,
,10,1,15,0,0.80 ,2,-1,0,3.860 ,,,,,
,10,1,16,-30,1.00 ,2,-1,0,3.740 ,,,,,
,10,1,17,45,1.00 ,1,1,0,3.660 ,,,,,
,10,1,18,30,1.00 ,2,-1,0,3.900 ,,,,,
,10,1,19,30,1.00 ,1,1,0,3.370 ,,,,,
,10,1,20,45,1.20 ,1,1,0,3.670 ,,,,,
,10,1,21,-45,1.00 ,1,1,1,3.780 ,,,,,
,10,1,22,-15,1.00 ,1,1,0,3.710 ,,,,,
,10,1,23,15,1.00 ,2,-1,0,4.620 ,,,,,
,10,1,24,-15,1.00 ,2,-1,1,5.000 ,,,,,
,10,1,25,30,1.20 ,1,1,0,3.820 ,,,,,
,10,1,26,0,1.20 ,1,1,0,3.770 ,,,,,
,10,1,27,30,0.80 ,2,-1,1,3.730 ,,,,,
,10,1,28,15,1.00 ,1,1,0,3.740 ,,,,,
,10,1,29,-30,1.00 ,1,1,1,4.070 ,,,,,
,10,1,30,45,1.20 ,2,-1,0,3.650 ,,,,,
,10,1,31,-15,0.80 ,2,-1,1,3.640 ,,,,,
,10,1,32,-45,1.00 ,2,-1,1,3.620 ,,,,,
,10,1,33,-30,1.20 ,2,-1,0,3.730 ,,,,,
,10,1,34,0,1.00 ,1,1,0,3.730 ,,,,,
,10,1,35,15,1.20 ,1,1,0,3.770 ,,,,,
,10,1,36,-45,1.20 ,1,1,1,3.700 ,,,,,
,10,1,37,30,1.20 ,2,-1,0,3.670 ,,,,,
,10,1,38,-45,1.20 ,2,-1,1,4.030 ,,,,,
,10,1,39,0,0.80 ,1,1,1,4.370 ,,,,,
,10,1,40,-30,0.80 ,2,-1,0,4.880 ,,,,,
,10,1,41,-30,1.20 ,1,1,0,4.140 ,,,,,
,10,1,42,45,0.80 ,1,1,1,3.940 ,,,,,
,10,2,1,0,0.80 ,1,1,1,4.470 ,,,,,
,10,2,2,0,0.80 ,2,-1,0,3.940 ,,,,,
,10,2,3,-30,0.80 ,1,1,1,4.140 ,,,,,
,10,2,4,45,1.00 ,2,-1,0,3.610 ,,,,,
,10,2,5,15,1.20 ,1,1,0,3.830 ,,,,,
,10,2,6,15,1.00 ,1,1,0,3.980 ,,,,,
,10,2,7,30,1.20 ,2,-1,0,3.640 ,,,,,
,10,2,8,15,1.20 ,2,-1,0,3.620 ,,,,,
,10,2,9,-15,0.80 ,2,-1,0,4.000 ,,,,,
,10,2,10,45,1.00 ,1,1,1,3.940 ,,,,,
,10,2,11,-45,1.00 ,1,1,0,3.750 ,,,,,
,10,2,12,-30,1.00 ,1,1,1,3.860 ,,,,,
,10,2,13,15,1.00 ,2,-1,0,4.750 ,,,,,
,10,2,14,30,0.80 ,1,1,1,3.970 ,,,,,
,10,2,15,30,1.00 ,1,1,0,3.690 ,,,,,
,10,2,16,-30,1.00 ,2,-1,1,3.570 ,,,,,
,10,2,17,-45,0.80 ,1,1,1,3.610 ,,,,,
,10,2,18,-45,1.20 ,1,1,0,3.650 ,,,,,
,10,2,19,30,0.80 ,2,-1,1,3.990 ,,,,,
,10,2,20,-15,1.20 ,2,-1,0,4.300 ,,,,,
,10,2,21,45,1.20 ,1,1,0,3.580 ,,,,,
,10,2,22,-15,0.80 ,1,1,1,3.830 ,,,,,
,10,2,23,-30,1.20 ,2,-1,0,3.960 ,,,,,
,10,2,24,0,1.20 ,2,-1,0,3.630 ,,,,,
,10,2,25,0,1.00 ,2,-1,0,3.700 ,,,,,
,10,2,26,-15,1.00 ,1,1,0,3.770 ,,,,,
,10,2,27,-15,1.00 ,2,-1,0,3.770 ,,,,,
,10,2,28,30,1.20 ,1,1,0,3.660 ,,,,,
,10,2,29,0,1.20 ,1,1,0,3.860 ,,,,,
,10,2,30,45,0.80 ,2,-1,0,3.980 ,,,,,
,10,2,31,15,0.80 ,1,1,0,3.770 ,,,,,
,10,2,32,-30,0.80 ,2,-1,1,3.590 ,,,,,
,10,2,33,-45,0.80 ,2,-1,1,3.600 ,,,,,
,10,2,34,30,1.00 ,2,-1,0,3.400 ,,,,,
,10,2,35,-30,1.20 ,1,1,0,3.610 ,,,,,
,10,2,36,-45,1.00 ,2,-1,1,3.670 ,,,,,
,10,2,37,45,0.80 ,1,1,0,3.640 ,,,,,
,10,2,38,45,1.20 ,2,-1,0,3.600 ,,,,,
,10,2,39,-15,1.20 ,1,1,0,3.670 ,,,,,
,10,2,40,15,0.80 ,2,-1,0,4.300 ,,,,,
,10,2,41,-45,1.20 ,2,-1,1,3.590 ,,,,,
,10,2,42,0,1.00 ,1,1,0,3.710 ,,,,,
,10,3,1,-15,1.00 ,1,1,1,4.540 ,,,,,
,10,3,2,-15,1.20 ,2,-1,0,3.620 ,,,,,
,10,3,3,0,0.80 ,1,1,1,3.840 ,,,,,
,10,3,4,-15,1.20 ,1,1,0,4.400 ,,,,,
,10,3,5,30,1.00 ,2,-1,0,3.700 ,,,,,
,10,3,6,-15,0.80 ,1,1,1,3.580 ,,,,,
,10,3,7,15,0.80 ,2,-1,0,3.650 ,,,,,
,10,3,8,45,1.00 ,1,1,0,3.600 ,,,,,
,10,3,9,30,0.80 ,1,1,1,4.110 ,,,,,
,10,3,10,-15,0.80 ,2,-1,1,4.000 ,,,,,
,10,3,11,30,1.20 ,2,-1,0,4.010 ,,,,,
,10,3,12,-30,1.20 ,2,-1,0,3.800 ,,,,,
,10,3,13,45,1.20 ,1,1,0,3.620 ,,,,,
,10,3,14,0,1.20 ,2,-1,0,3.590 ,,,,,
,10,3,15,45,0.80 ,1,1,0,3.900 ,,,,,
,10,3,16,-30,0.80 ,1,1,1,3.630 ,,,,,
,10,3,17,15,1.20 ,2,-1,0,3.950 ,,,,,
,10,3,18,15,0.80 ,1,1,1,4.020 ,,,,,
,10,3,19,-45,0.80 ,1,1,1,3.630 ,,,,,
,10,3,20,-45,0.80 ,2,-1,1,3.670 ,,,,,
,10,3,21,-45,1.00 ,2,-1,1,3.630 ,,,,,
,10,3,22,0,0.80 ,2,-1,0,4.000 ,,,,,
,10,3,23,30,0.80 ,2,-1,0,3.760 ,,,,,
,10,3,24,45,1.20 ,2,-1,0,3.630 ,,,,,
,10,3,25,0,1.00 ,2,-1,0,3.620 ,,,,,
,10,3,26,15,1.20 ,1,1,0,3.750 ,,,,,
,10,3,27,45,0.80 ,2,-1,0,4.030 ,,,,,
,10,3,28,0,1.20 ,1,1,0,3.640 ,,,,,
,10,3,29,-45,1.20 ,1,1,0,4.030 ,,,,,
,10,3,30,15,1.00 ,2,-1,0,3.850 ,,,,,
,10,3,31,-30,1.00 ,1,1,1,3.730 ,,,,,
,10,3,32,-30,1.00 ,2,-1,1,3.670 ,,,,,
,10,3,33,-30,1.20 ,1,1,0,3.720 ,,,,,
,10,3,34,45,1.00 ,2,-1,0,3.710 ,,,,,
,10,3,35,30,1.00 ,1,1,0,3.680 ,,,,,
,10,3,36,-45,1.00 ,1,1,1,3.820 ,,,,,
,10,3,37,-30,0.80 ,2,-1,1,3.610 ,,,,,
,10,3,38,-15,1.00 ,2,-1,1,3.630 ,,,,,
,10,3,39,15,1.00 ,1,1,0,3.670 ,,,,,
,10,3,40,-45,1.20 ,2,-1,1,5.100 ,,,,,
,10,3,41,30,1.20 ,1,1,0,3.850 ,,,,,
,10,3,42,0,1.00 ,1,1,0,3.660 ,,,,,
,11,1,1,-15,1.20 ,1,1,1,3.640 ,,,,,
,11,1,2,30,0.80 ,1,1,0,3.620 ,,,,,
,11,1,3,15,0.80 ,1,1,1,4.400 ,,,,,
,11,1,4,45,0.80 ,2,-1,0,3.580 ,,,,,
,11,1,5,-45,0.80 ,1,1,0,3.670 ,,,,,
,11,1,6,0,1.20 ,2,-1,0,3.570 ,,,,,
,11,1,7,45,1.00 ,2,-1,1,3.650 ,,,,,
,11,1,8,-30,0.80 ,1,1,0,3.720 ,,,,,
,11,1,9,-15,0.80 ,1,1,0,3.620 ,,,,,
,11,1,10,-45,0.80 ,2,-1,0,3.580 ,,,,,
