StartDate,EndDate,Q54_Q54_1,Q54_Q54_2,Q54_Q54_3,Q54_Q54_4,Q54_Q54_5,Q54_Q54_6,Q54_Q54_7,Q54_Q54_8,Q54_Q54_9,Q54_Q54_10,Q54_Q54_11,Q54_Q54_12,Q54_Q54_13,Q54_Q54_14,Q54_Q54_15,Q54_Q54_16,Q54_Q54_17,Q54_Q54_18,Q2_Q2_1,Q2_Q2_2,Q2_Q2_3,Q2_Q2_4,Q2_Q2_5,Q2_Q2_6,Q2_Q2_7,Q2_Q2_8,Q2_Q2_9,Q2_Q2_10,Q2_Q2_11,Q2_Q2_12,Q2_Q2_13,Q2_Q2_14,Q2_Q2_15,Q2_Q2_16,Q2_Q2_17,Q2_Q2_18,Q2_Q2_19,Q2_Q2_20,Q2_Q2_21,Q2_Q2_22,Q2_Q2_23,Q2_Q2_24,Q2_Q2_25,Q2_Q2_26,Q2_Q2_27,Q2_Q2_28,Q3_Q3_1,Q3_Q3_2,Q3_Q3_3,Q3_Q3_4,Q3_Q3_5,Q3_Q3_6,Q3_Q3_7,Q3_Q3_8,Q5,Q6,Q7,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_12,Q8_13,Q8_14,Q8_15,Q8_16,Q8_17,Q9,Q10,Q11,Q12,Q13,Q14,Q15,adolescent_behavior,adult_behavior,adolescent_brain,adult_brain,adolescent_brainimage,adult_brainimage,Q25,Q55_Q55_1,Q55_Q55_2,Q55_Q55_3,Q55_Q55_4,Q55_Q55_5,Q55_Q55_6,Q55_Q55_7,Q55_Q55_8,Q55_Q55_9,Q55_Q55_10,Q55_Q55_11,Q55_Q55_12,Q55_Q55_13,Q55_Q55_14,Q55_Q55_15,Q55_Q55_16,Q55_Q55_17,Q55_Q55_18,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35_1,Q35_2,Q35_3,Q52,Q48,Q49,Q36,Q37,Q39,Q40
2016/12/12 23:32,2016/12/12 23:42,2,2,2,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,5,2,2,5,4,1,2,5,5,2,2,4,2,2,2,5,2,4,2,4,1,1,4,5,3,4,3,3,2,2,3,4,1,6,8,8,4,4,4,5,4,5,5,4,4,4,5,3,5,1,17,5,3,3,3,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,2,1,1,2,1,3,6,5,4,5,5,6,4,3,5,2,3,2,5,3,2,5,2
2016/12/12 23:28,2016/12/12 23:46,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,5,3,2,4,4,2,1,2,3,3,2,3,4,4,2,4,2,4,2,4,5,4,2,4,4,3,3,3,2,3,2,3,4,3,6,8,8,2,6,5,6,6,6,4,4,5,4,3,5,5,2,19,5,3,3,1,2,,,1,,,,0,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,5,3,5,3,4,4,6,5,5,2,4,4,2,2,5,5
2016/12/12 23:33,2016/12/12 23:49,3,2,3,3,3,3,3,1,4,1,4,3,3,3,1,4,2,3,2,4,4,2,2,2,4,2,4,2,4,1,2,4,4,5,4,4,2,4,2,4,4,4,2,4,2,3,3,3,1,3,2,3,4,4,5,6,8,5,5,5,5,5,5,4,5,5,5,5,5,5,2,20,5,3,3,2,1,,,,,1,,0,2,1,1,1,1,1,1,1,1,2,4,4,4,4,3,3,1,3,3,5,4,3,4,5,4,4,2,4,4,2,3,3,3,3,5,2
2016/12/12 23:44,2016/12/12 23:56,2,1,4,2,2,4,4,2,2,1,1,1,1,1,1,1,1,1,3,2,5,2,2,2,3,2,5,4,4,2,2,2,3,2,4,2,3,4,3,4,5,4,3,3,5,3,4,4,3,3,3,4,3,2,7,6,8,5,5,5,4,5,2,4,3,5,5,4,3,4,2,21,5,5,5,5,5,,,,,1,,0,3,2,1,1,3,1,1,3,1,1,3,2,3,3,2,2,3,3,1,6,2,5,6,4,6,4,6,6,6,3,6,6,5,5,7,1
2016/12/12 23:49,2016/12/13 0:06,2,2,1,1,1,1,1,2,3,3,3,1,1,1,1,1,3,1,2,2,4,3,2,3,3,5,2,2,4,3,2,4,2,5,4,3,4,4,2,5,5,3,2,3,2,3,4,2,2,2,3,4,5,3,3,2,3,4,4,4,4,3,4,4,4,4,6,5,3,5,2,23,6,4,2,2,1,1,,,,,,0,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,6,5,3,6,4,5,4,7,7,7,1,4,4,5,5,5,1
2016/12/12 18:52,2016/12/13 9:36,1,3,3,1,1,1,2,3,3,1,1,1,1,1,1,1,1,1,2,2,2,4,2,2,2,4,4,2,4,5,2,4,5,5,5,5,2,4,5,4,5,4,2,5,2,3,3,3,1,1,2,3,5,3,5,5,6,5,5,5,5,5,5,4,4,5,6,4,5,4,2,25,5,3,3,2,1,,,,1,,,1,2,1,1,1,1,1,1,3,1,1,2,3,3,3,1,3,2,3,2,6,1,7,7,6,4,4,7,6,6,1,3,3,3,2,4,1
2016/12/13 9:05,2016/12/13 10:13,2,4,3,3,3,2,3,3,4,2,1,2,1,1,2,3,2,2,2,4,4,4,1,2,2,1,1,1,2,2,1,5,4,2,4,2,1,4,5,2,4,3,1,5,2,3,2,5,2,3,4,4,3,5,6,4,8,5,5,5,4,6,4,4,5,5,5,5,4,6,2,26,6,5,4,4,4,,,,,,1,1,1,1,1,1,1,1,1,1,1,2,5,5,5,5,3,4,4,4,4,6,5,6,6,7,5,4,7,6,7,1,5,4,4,3,6,1
2016/12/13 11:04,2016/12/13 11:24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,2,2,4,3,4,2,2,3,2,2,2,5,4,4,2,4,3,2,4,2,2,4,3,3,1,4,1,2,3,3,5,5,6,5,7,3,5,4,5,5,4,5,3,5,5,5,3,4,2,21,5,2,4,2,3,,,1,,,,0,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,4,6,4,5,6,6,6,5,6,6,5,2,4,5,4,5,5,4
2016/12/13 10:32,2016/12/13 11:37,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,4,4,2,1,2,2,2,1,2,2,5,2,5,2,5,3,5,1,4,1,4,4,4,2,5,2,3,3,2,3,3,1,3,5,4,8,5,8,4,5,5,5,4,4,5,4,5,5,5,4,5,2,27,7,5,4,4,4,,1,,,,,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,7,4,5,7,5,5,4,6,3,5,1,2,5,4,5,5,1
2016/12/13 12:35,2016/12/13 12:48,3,3,3,3,2,2,3,3,3,1,1,1,1,1,1,2,1,2,3,3,4,4,3,2,4,5,4,4,4,2,3,3,5,5,4,4,4,4,4,4,5,4,4,4,4,3,4,3,2,3,3,2,4,3,5,4,6,3,3,4,3,3,3,4,4,4,5,5,3,5,2,22,5,3,3,3,2,,1,,,,,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,1,4,1,4,2,6,2,6,7,6,5,4,2,6,4,2,4,3,2,2,4,5
2016/12/6 13:20,2016/12/6 13:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/13 13:29,2016/12/13 13:52,3,2,3,3,3,1,2,4,3,1,1,2,4,2,1,1,4,2,4,4,3,4,2,3,5,5,4,4,4,4,2,4,4,5,4,4,4,4,5,5,5,5,3,3,4,3,3,4,2,2,2,4,5,5,6,4,7,4,5,5,4,5,5,4,3,5,5,5,4,4,2,22,5,3,2,2,1,,,,,1,,0,1,1,1,1,1,1,1,2,1,2,3,3,2,4,1,1,3,2,3,5,4,4,5,7,3,4,6,5,6,1,5,5,2,1,3,1
2016/12/13 13:29,2016/12/13 13:56,3,3,3,4,4,2,4,4,2,2,2,4,4,1,1,1,4,1,4,2,4,4,3,3,3,4,3,2,4,4,4,2,4,4,4,4,4,4,3,5,4,2,3,4,3,3,1,3,4,4,3,3,5,3,7,7,7,4,6,5,6,5,5,5,5,5,5,6,5,6,2,22,5,3,3,3,1,1,,,,,,0,4,4,4,4,4,2,4,4,2,2,2,2,4,2,2,2,4,2,2,6,4,5,6,7,6,4,7,7,7,3,4,4,5,4,4,1
2016/12/13 16:04,2016/12/13 16:20,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,3,5,2,2,2,4,2,5,3,4,2,2,3,5,3,5,3,3,2,2,2,3,5,4,1,4,3,3,5,5,2,2,4,4,4,2,3,4,3,3,3,4,2,4,3,3,3,5,2,3,2,5,2,22,6,3,2,5,3,,,1,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,3,4,6,5,6,4,3,7,6,2,2,6,2,5,6,1
2016/12/7 10:56,2016/12/7 10:58,3,4,4,4,3,4,3,4,3,3,4,3,4,2,2,2,4,2,3,4,4,4,3,3,2,3,3,4,4,4,4,3,3,2,3,3,2,4,2,3,3,3,5,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/7 11:11,2016/12/7 11:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/7 11:35,2016/12/7 11:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/7 11:57,2016/12/7 11:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/7 12:14,2016/12/7 12:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/7 13:02,2016/12/7 13:14,3,3,3,3,3,3,3,2,3,2,2,2,3,1,2,3,1,2,2,3,2,2,1,1,2,4,2,2,3,2,1,2,4,5,3,3,2,4,3,3,5,2,1,3,3,3,3,4,0,2,4,4,5,5,3,5,4,4,5,5,3,2,3,4,5,5,6,4,3,5,2,20,5,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/7 14:04,2016/12/7 14:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/7 15:09,2016/12/7 15:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/7 15:27,2016/12/7 15:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/7 15:50,2016/12/7 15:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/7 16:25,2016/12/7 16:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/14 16:35,2016/12/14 16:39,4,4,4,3,4,3,3,4,4,1,1,1,2,2,1,1,1,1,2,2,2,3,1,2,5,2,1,1,4,2,2,4,4,4,4,4,2,4,4,2,5,2,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/14 16:31,2016/12/14 16:46,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,4,2,4,2,4,2,4,2,4,1,4,4,4,3,5,3,4,2,3,4,4,2,3,1,3,5,4,3,2,3,3,4,4,5,5,8,4,5,6,5,4,5,4,5,4,6,3,5,4,1,19,5,4,4,4,3,,,,,,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,5,4,6,6,5,6,4,5,4,5,3,5,6,4,4,5,2
2016/12/14 16:31,2016/12/14 16:48,2,3,3,3,3,3,3,3,4,2,2,1,1,1,1,1,1,1,2,4,1,2,1,1,2,5,2,2,2,1,1,2,2,1,2,4,1,5,1,1,4,4,1,4,2,3,5,2,0,3,2,4,3,2,3,3,5,4,3,4,4,4,3,3,4,4,4,2,4,4,1,20,5,3,2,2,2,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,6,4,4,1,4,4,6,4,1,1,4,3,7,7,4,4,7,4
2016/12/14 16:35,2016/12/14 16:51,2,2,1,1,1,1,1,2,1,1,1,1,4,2,1,4,4,3,1,2,3,1,2,1,3,1,2,1,4,2,1,1,4,1,4,5,2,4,1,3,4,2,1,2,5,3,5,4,0,2,3,0,3,0,6,3,10,5,4,3,5,5,2,4,3,3,1,2,2,1,1,19,5,4,4,3,3,,,,,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,5,7,7,5,6,4,1,1,1,1,7,6,1,3,6,1
2016/12/14 16:31,2016/12/14 16:51,1,1,2,1,2,1,1,1,2,3,3,3,3,2,2,3,1,1,4,1,3,4,2,3,2,2,3,4,2,2,1,1,4,5,3,2,3,4,1,3,5,3,1,3,5,3,0,0,0,1,1,2,5,5,3,3,5,3,4,6,2,6,5,6,4,5,6,6,6,6,1,18,4,3,2,2,2,1,,,,,,0,1,1,1,1,1,1,1,1,1,1,4,4,4,4,2,3,3,4,2,6,2,4,7,5,5,4,2,6,4,2,3,4,5,4,3,1
2016/12/14 16:47,2016/12/14 16:56,4,5,5,5,4,5,4,4,5,3,3,3,4,3,2,2,2,2,1,2,1,2,1,1,4,1,1,1,4,1,1,1,5,1,2,3,1,5,2,1,5,1,1,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/14 16:51,2016/12/14 16:56,3,2,1,1,1,2,1,3,4,4,2,4,2,3,4,1,4,1,1,1,3,2,1,2,5,2,1,1,2,5,1,1,2,2,2,2,2,3,1,3,2,3,3,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/14 16:51,2016/12/14 16:57,3,3,3,3,3,2,2,2,2,1,1,1,2,1,1,1,1,1,2,5,5,1,2,2,1,2,2,2,5,2,2,2,5,5,5,3,5,5,2,4,5,4,1,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/14 16:49,2016/12/14 17:00,3,4,4,3,3,2,3,3,2,1,1,2,2,1,2,1,1,1,2,4,3,2,2,2,2,4,1,3,2,3,2,4,2,2,4,2,2,4,4,4,5,2,1,4,2,3,1,2,1,1,2,3,4,4,7,5,8,2,5,5,5,5,5,2,4,5,5,5,5,5,2,19,5,3,3,2,3,,1,,,,,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,5,4,3,5,4,5,3,,,,,,,,,,
2016/12/14 16:38,2016/12/14 17:01,4,4,3,4,4,2,3,3,5,2,1,1,1,1,1,1,1,1,1,4,5,3,1,4,3,3,1,1,2,2,1,4,2,4,1,5,2,4,4,3,4,3,2,3,1,3,3,3,3,3,5,3,3,3,7,5,8,4,4,3,4,6,4,4,5,4,5,6,3,5,1,21,5,3,5,4,4,,,1,,,,0,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,7,1,4,4,5,4,4,5,5,5,2,4,4,4,4,4,4
2016/12/14 17:04,2016/12/14 17:10,4,4,5,5,5,3,4,5,4,5,5,5,5,5,5,3,4,2,2,4,4,2,1,5,5,5,2,3,4,1,1,1,5,4,5,4,3,3,4,4,4,4,1,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/14 16:46,2016/12/14 17:15,2,2,3,3,3,1,2,1,4,3,1,1,1,1,1,4,1,2,5,3,1,2,5,1,4,3,5,1,3,2,4,1,3,2,1,5,2,1,5,5,5,4,1,5,5,3,3,3,3,1,4,5,5,5,2,6,8,2,4,4,2,2,2,2,2,6,1,6,2,5,1,18,5,3,3,1,1,,,,1,,,1,3,3,1,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,7,3,5,4,5,5,5,5,,,,,,,,,,
2016/12/14 17:17,2016/12/14 17:34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,2,1,5,3,1,1,5,4,1,1,4,3,3,3,3,3,2,1,5,3,2,1,5,3,3,0,0,0,2,0,4,2,4,3,5,4,4,3,3,2,3,2,2,2,2,2,2,2,2,19,5,2,3,2,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,3,6,5,5,4,2,6,3,2,5,4,2,3,4,4
2016/12/14 17:23,2016/12/14 17:42,3,2,3,3,3,3,3,4,1,1,1,1,1,1,1,2,1,1,2,4,2,4,1,1,2,1,2,1,2,2,2,4,4,5,2,3,2,4,2,1,5,2,2,2,2,3,3,3,1,3,3,3,5,5,6,5,7,3,3,3,5,4,5,3,3,2,2,5,2,3,1,19,5,3,3,2,2,,,1,,,,0,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,5,6,5,5,3,5,4,4,5,6,3,3,5,4,4,5,2
2016/12/7 17:51,2016/12/7 17:56,4,4,4,4,3,3,4,3,3,2,2,2,3,3,2,2,2,3,4,2,2,2,2,1,4,4,3,2,4,4,3,3,5,5,4,3,4,4,5,5,5,4,3,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/14 17:59,2016/12/14 18:14,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,4,4,5,3,3,5,5,4,4,5,5,3,3,5,5,4,4,5,5,5,4,4,2,2,2,4,3,5,4,3,1,1,3,4,3,3,3,5,3,4,5,5,3,4,5,4,5,3,5,3,4,2,19,5,2,2,1,3,,1,,,,,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,3,6,4,2,7,4,7,4,7,6,3,1,2,3,1,1,5,4
2016/12/14 18:26,2016/12/14 18:31,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,2,2,2,2,5,1,2,3,3,4,2,4,4,2,1,2,2,4,4,5,4,2,4,2,4,4,4,1,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/7 19:51,2016/12/7 19:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/14 19:56,2016/12/14 20:13,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,1,1,4,2,2,4,3,2,2,4,4,2,4,2,4,2,3,4,3,2,4,2,3,3,3,3,3,3,3,4,4,6,5,8,4,4,5,4,4,3,3,4,4,5,3,3,4,2,18,5,2,2,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,4,5,7,5,5,4,4,5,5,5,1,3,4,3,3,5,5
2016/12/7 20:44,2016/12/7 20:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/7 21:36,2016/12/7 21:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/7 23:06,2016/12/7 23:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/7 23:46,2016/12/7 23:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/8 10:33,2016/12/8 10:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/8 18:38,2016/12/8 18:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/15 22:22,2016/12/15 22:25,3,5,5,5,5,3,5,5,5,3,2,1,1,1,1,1,1,1,1,1,2,3,1,3,3,3,1,1,3,3,1,4,3,5,3,1,3,3,3,5,5,3,1,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/15 22:22,2016/12/15 22:26,4,4,5,5,5,5,4,3,5,5,5,5,5,5,5,5,5,5,2,4,3,4,1,2,5,4,2,2,4,4,1,3,4,4,4,2,3,5,4,4,3,3,2,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/15 22:23,2016/12/15 22:29,3,3,3,3,2,3,3,3,2,2,2,1,1,1,1,2,2,2,3,3,3,4,1,1,5,5,1,2,4,4,2,3,5,5,1,4,4,4,4,4,5,4,1,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/15 22:24,2016/12/15 22:29,2,3,3,3,3,2,3,4,3,2,1,2,2,2,2,1,2,2,4,3,4,4,4,3,4,3,4,4,4,4,4,4,3,3,4,4,4,4,3,3,5,4,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/15 22:26,2016/12/15 22:30,3,4,3,3,3,3,3,4,5,2,2,1,1,1,1,1,2,2,4,4,5,2,4,2,5,4,2,3,4,4,2,2,5,4,3,4,4,4,2,4,4,3,1,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/12/15 22:25,2016/12/15 22:35,5,5,5,5,5,1,5,5,5,1,1,1,1,1,1,1,1,1,1,2,4,4,1,4,4,2,1,1,4,4,1,4,4,5,2,4,4,4,5,4,2,4,2,4,4,3,5,5,5,3,5,4,5,3,5,3,7,5,5,5,5,6,5,4,4,5,5,2,4,4,1,23,5,2,2,1,1,,,,1,,,1,5,5,5,5,5,1,5,5,3,1,3,4,4,4,4,1,4,1,4,6,5,3,5,4,5,4,4,7,7,3,4,5,1,2,5,1
2016/12/15 22:18,2016/12/15 22:36,4,3,3,3,3,2,2,3,3,2,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2,2,4,2,4,2,2,4,2,2,4,4,2,2,1,2,4,4,2,4,2,3,2,1,1,3,3,1,3,4,1,1,2,3,5,5,4,5,5,5,5,2,6,5,3,5,2,19,5,4,3,1,1,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,2,2,2,4,6,4,6,6,5,7,4,2,7,7,2,5,5,1,1,7,1
2016/12/15 22:23,2016/12/15 22:37,2,1,2,1,1,3,2,3,3,3,4,5,4,2,4,2,1,2,1,3,1,2,1,1,4,2,1,1,4,5,1,4,5,5,1,2,2,3,5,1,2,1,1,2,5,3,1,5,0,0,0,0,3,0,2,3,5,4,1,4,2,2,2,1,4,2,6,4,2,3,1,20,5,3,2,2,2,1,,,,,,0,1,1,1,1,1,1,1,1,1,1,3,2,1,4,1,1,1,5,3,3,5,3,4,6,6,4,4,7,2,2,5,6,4,4,6,1
2016/12/15 22:22,2016/12/15 22:37,3,3,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,5,4,1,1,2,2,1,4,5,5,4,4,5,3,2,3,5,4,2,2,3,3,2,1,0,0,0,0,5,5,6,3,7,2,5,5,5,4,5,3,2,2,6,3,5,3,2,21,5,4,3,2,2,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,6,4,5,6,5,6,7,,,,,,,,,,
2016/12/15 22:26,2016/12/15 22:37,2,1,1,1,3,1,1,1,1,1,1,4,4,2,1,1,4,1,1,4,4,2,1,1,3,3,1,3,4,2,1,3,2,5,1,4,3,5,3,4,5,5,2,5,5,3,5,5,4,5,4,5,5,4,5,3,6,5,5,5,6,5,6,4,6,6,6,6,4,6,2,19,5,3,3,2,2,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,3,5,4,2,6,4,4,6,7,7,6,,,,,,,,,,
2016/12/15 22:22,2016/12/15 22:37,2,2,2,2,2,1,2,3,2,1,1,2,2,2,1,1,1,1,2,5,2,2,1,2,5,2,1,4,4,2,2,4,3,5,3,3,3,5,3,2,5,1,2,4,3,3,3,3,3,2,3,3,5,5,5,5,6,4,5,5,5,4,5,4,5,4,5,3,2,5,2,21,5,4,3,4,2,1,,,,,,0,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,3,1,3,2,6,1,6,6,6,6,4,7,5,4,1,3,3,2,2,7,7
2016/12/15 22:18,2016/12/15 22:37,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,4,2,4,4,1,2,4,5,2,2,5,4,1,2,5,5,4,5,4,5,4,4,2,4,2,4,4,3,4,4,2,2,2,4,4,4,8,8,9,4,5,5,5,4,2,5,5,5,5,2,5,3,2,19,5,2,2,2,2,,1,,,,,0,2,2,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,2,5,5,6,6,7,7,6,,,,,,,,,,
