ID,Block,Trial,BlockType,Condition_Director,CorrectAnswer,IncorrectAnswer,Position,ACC,Stimulus.RT,TrialType,Testlist,Item
67,12,3,1,2,I,?,2,1,2969,1,12,83
67,12,4,1,2,D,?,2,1,2681,0,12,84
67,13,2,2,2,M,L,1,1,5433,2,13,85
67,13,3,2,2,N,?,1,1,3097,0,13,86
67,13,4,2,2,C,?,1,1,2449,0,13,87
67,14,2,1,2,N,?,3,1,2561,0,14,88
67,14,3,1,2,E,?,3,1,2753,0,14,89
67,14,4,1,2,B,?,3,1,3073,1,14,90
67,15,2,1,2,D,?,3,1,2665,0,15,91
67,15,3,1,2,A,?,3,1,2337,0,15,92
67,15,4,1,2,F,?,3,1,2489,1,15,93
67,16,2,2,2,L,N,1,1,3305,2,16,94
67,16,3,2,2,K,?,1,1,2497,0,16,95
67,16,4,2,2,C,?,1,1,2833,0,16,96
67,2,2,2,1,D,?,2,1,2610,0,1,1
67,2,3,2,1,M,P,2,1,2978,2,1,2
67,2,4,2,1,J,?,2,1,2834,0,1,3
67,3,2,1,1,D,?,1,1,3218,1,2,4
67,3,3,1,1,J,?,1,1,2546,0,2,5
67,3,4,1,1,O,?,1,1,2370,0,2,6
67,4,2,1,1,E,?,1,0,4778,1,3,7
67,4,3,1,1,M,?,1,0,1026,0,3,8
67,4,4,1,1,P,?,1,1,2090,0,3,9
67,5,2,2,1,C,?,3,1,2418,0,4,10
67,5,3,2,1,H,?,3,1,2738,0,4,11
67,5,4,2,1,K,N,3,0,2458,2,4,12
67,6,2,1,1,H,?,2,1,2914,0,5,13
67,6,3,1,1,K,?,2,1,2578,1,5,14
67,6,4,1,1,P,?,2,1,2562,0,5,15
67,7,2,2,1,N,?,3,1,2610,0,6,16
67,7,3,2,1,P,?,3,1,2722,0,6,17
67,7,4,2,1,F,B,3,1,2834,2,6,18
67,8,2,1,1,M,?,3,1,2743,0,7,19
67,8,3,1,1,A,?,3,1,2519,0,7,20
67,8,4,1,1,J,?,3,1,2647,1,7,21
67,9,2,2,1,M,?,2,1,2574,0,8,22
67,9,3,2,1,I,O,2,1,3494,2,8,23
67,9,4,2,1,G,?,2,1,2254,0,8,24
67,10,2,2,1,C,?,3,1,2310,0,9,25
67,10,3,2,1,P,?,3,1,2358,0,9,26
67,10,4,2,1,J,D,3,1,2966,2,9,27
67,11,2,1,1,J,?,2,1,2334,0,10,28
67,11,3,1,1,M,?,2,1,2750,1,10,29
67,11,4,1,1,H,?,2,1,2838,0,10,30
67,12,2,2,1,E,J,1,1,3222,2,11,31
67,12,3,2,1,L,?,1,1,2550,0,11,32
67,12,4,2,1,M,?,1,1,3054,0,11,33
67,13,2,1,1,L,?,3,1,2526,0,12,34
67,13,3,1,1,D,?,3,1,2278,0,12,35
67,13,4,1,1,F,?,3,1,2670,1,12,36
67,14,2,2,1,D,E,1,1,3078,2,13,37
67,14,3,2,1,F,?,1,1,2542,0,13,38
67,14,4,2,1,J,?,1,1,2526,0,13,39
67,15,2,2,1,A,?,2,1,2414,0,14,40
67,15,3,2,1,K,F,2,1,2798,2,14,41
67,15,4,2,1,H,?,2,1,2478,0,14,42
67,16,2,1,1,C,?,3,1,2470,0,15,43
67,16,3,1,1,F,?,3,1,2470,0,15,44
67,16,4,1,1,K,?,3,1,2390,1,15,45
67,17,2,1,1,L,?,2,1,3606,0,16,46
67,17,3,1,1,I,?,2,1,3414,1,16,47
67,17,4,1,1,G,?,2,1,2630,0,16,48
67,1,2,2,2,O,?,2,1,3913,0,1,49
67,1,3,2,2,I,B,2,1,2681,2,1,50
67,1,4,2,2,P,?,2,1,3561,0,1,51
67,2,2,1,2,M,?,1,1,3497,1,2,52
67,2,3,1,2,E,?,1,1,2873,0,2,53
67,2,4,1,2,N,?,1,1,2657,0,2,54
67,3,2,1,2,A,?,2,1,2249,0,3,55
67,3,3,1,2,K,?,2,1,2433,1,3,56
67,3,4,1,2,D,?,2,1,2513,0,3,57
67,4,2,2,2,L,?,3,1,2561,0,4,58
67,4,3,2,2,N,?,3,1,2281,0,4,59
67,4,4,2,2,B,H,3,0,2633,2,4,60
67,5,2,2,2,P,?,2,1,4585,0,5,61
67,5,3,2,2,E,D,2,1,2793,2,5,62
67,5,4,2,2,K,?,2,1,2289,0,5,63
67,6,2,1,2,L,?,1,1,3241,1,6,64
67,6,3,1,2,A,?,1,1,2465,0,6,65
67,6,4,1,2,K,?,1,1,2290,0,6,66
67,7,2,2,2,A,?,3,1,2442,0,7,67
67,7,3,2,2,O,?,3,1,4570,0,7,68
67,7,4,2,2,F,H,3,1,3306,2,7,69
67,8,2,1,2,L,?,1,1,3138,1,8,70
67,8,3,1,2,E,?,1,1,2625,0,8,71
67,8,4,1,2,G,?,1,1,2321,0,8,72
67,9,2,2,2,D,?,2,1,2417,0,9,73
67,9,3,2,2,K,N,2,1,4129,2,9,74
67,9,4,2,2,M,?,2,1,2329,0,9,75
67,10,2,1,2,K,?,2,1,2449,0,10,76
67,10,3,1,2,E,?,2,1,3009,1,10,77
67,10,4,1,2,C,?,2,1,2105,0,10,78
67,11,2,2,2,L,O,1,1,2985,2,11,79
67,11,3,2,2,G,?,1,1,2513,0,11,80
67,11,4,2,2,F,?,1,1,2433,0,11,81
67,12,2,1,2,P,?,2,1,2897,0,12,82
67,12,3,1,2,I,?,2,1,2969,1,12,83
67,12,4,1,2,D,?,2,1,2681,0,12,84
67,13,2,2,2,M,L,1,1,5433,2,13,85
67,13,3,2,2,N,?,1,1,3097,0,13,86
67,13,4,2,2,C,?,1,1,2449,0,13,87
67,14,2,1,2,N,?,3,1,2561,0,14,88
67,14,3,1,2,E,?,3,1,2753,0,14,89
67,14,4,1,2,B,?,3,1,3073,1,14,90
67,15,2,1,2,D,?,3,1,2665,0,15,91
67,15,3,1,2,A,?,3,1,2337,0,15,92
67,15,4,1,2,F,?,3,1,2489,1,15,93
67,16,2,2,2,L,N,1,1,3305,2,16,94
67,16,3,2,2,K,?,1,1,2497,0,16,95
67,16,4,2,2,C,?,1,1,2833,0,16,96
68,2,2,2,1,D,?,2,1,2645,0,1,1
68,2,3,2,1,M,P,2,0,2541,2,1,2
68,2,4,2,1,J,?,2,1,2885,0,1,3
68,3,2,1,1,D,?,1,1,3493,1,2,4
68,3,3,1,1,J,?,1,1,2461,0,2,5
68,3,4,1,1,O,?,1,1,2533,0,2,6
68,4,2,1,1,E,?,1,1,3180,1,3,7
68,4,3,1,1,M,?,1,1,2389,0,3,8
68,4,4,1,1,P,?,1,1,2892,0,3,9
68,5,2,2,1,C,?,3,1,2941,0,4,10
68,5,3,2,1,H,?,3,1,2620,0,4,11
68,5,4,2,1,K,N,3,0,2820,2,4,12
68,6,2,1,1,H,?,2,1,2332,0,5,13
68,6,3,1,1,K,?,2,1,2668,1,5,14
68,6,4,1,1,P,?,2,1,2572,0,5,15
68,7,2,2,1,N,?,3,1,2692,0,6,16
68,7,3,2,1,P,?,3,1,2716,0,6,17
68,7,4,2,1,F,B,3,0,2628,2,6,18
68,8,2,1,1,M,?,3,1,5188,0,7,19
68,8,3,1,1,A,?,3,1,2740,0,7,20
68,8,4,1,1,J,?,3,1,2404,1,7,21
68,9,2,2,1,M,?,2,1,4652,0,8,22
68,9,3,2,1,I,O,2,1,4652,2,8,23
68,9,4,2,1,G,?,2,1,2716,0,8,24
68,10,2,2,1,C,?,3,1,2572,0,9,25
68,10,3,2,1,P,?,3,1,2660,0,9,26
68,10,4,2,1,J,D,3,1,3276,2,9,27
68,11,2,1,1,J,?,2,1,2293,0,10,28
68,11,3,1,1,M,?,2,1,2653,1,10,29
68,11,4,1,1,H,?,2,1,2749,0,10,30
68,12,2,2,1,E,J,1,1,4109,2,11,31
68,12,3,2,1,L,?,1,1,2541,0,11,32
68,12,4,2,1,M,?,1,1,2229,0,11,33
68,13,2,1,1,L,?,3,1,2429,0,12,34
68,13,3,1,1,D,?,3,1,2741,0,12,35
68,13,4,1,1,F,?,3,1,3085,1,12,36
68,14,2,2,1,D,E,1,1,3653,2,13,37
68,14,3,2,1,F,?,1,1,2733,0,13,38
68,14,4,2,1,J,?,1,1,3405,0,13,39
68,15,2,2,1,A,?,2,1,2653,0,14,40
68,15,3,2,1,K,F,2,1,2845,2,14,41
68,15,4,2,1,H,?,2,1,2293,0,14,42
68,16,2,1,1,C,?,3,1,3093,0,15,43
68,16,3,1,1,F,?,3,1,2629,0,15,44
68,16,4,1,1,K,?,3,1,2613,1,15,45
68,17,2,1,1,L,?,2,1,4620,0,16,46
68,17,3,1,1,I,?,2,1,3316,1,16,47
68,17,4,1,1,G,?,2,1,2852,0,16,48
68,1,2,2,2,O,?,2,1,2685,0,1,49
68,1,3,2,2,I,B,2,1,2597,2,1,50
68,1,4,2,2,P,?,2,1,3013,0,1,51
68,2,2,1,2,M,?,1,1,3853,1,2,52
68,2,3,1,2,E,?,1,1,2789,0,2,53
68,2,4,1,2,N,?,1,1,3029,0,2,54
68,3,2,1,2,A,?,2,1,3549,0,3,55
68,3,3,1,2,K,?,2,1,2709,1,3,56
68,3,4,1,2,D,?,2,1,3109,0,3,57
68,4,2,2,2,L,?,3,1,2613,0,4,58
68,4,3,2,2,N,?,3,1,2981,0,4,59
68,4,4,2,2,B,H,3,1,3565,2,4,60
68,5,2,2,2,P,?,2,1,3037,0,5,61
68,5,3,2,2,E,D,2,1,2797,2,5,62
68,5,4,2,2,K,?,2,1,2749,0,5,63
68,6,2,1,2,L,?,1,1,3085,1,6,64
68,6,3,1,2,A,?,1,1,2693,0,6,65
68,6,4,1,2,K,?,1,1,2653,0,6,66
68,7,2,2,2,A,?,3,1,2685,0,7,67
68,7,3,2,2,O,?,3,1,3485,0,7,68
68,7,4,2,2,F,H,3,1,2557,2,7,69
68,8,2,1,2,L,?,1,1,2669,1,8,70
68,8,3,1,2,E,?,1,1,2701,0,8,71
68,8,4,1,2,G,?,1,1,2557,0,8,72
68,9,2,2,2,D,?,2,1,2205,0,9,73
68,9,3,2,2,K,N,2,1,2509,2,9,74
68,9,4,2,2,M,?,2,1,2549,0,9,75
68,10,2,1,2,K,?,2,1,2485,0,10,76
68,10,3,1,2,E,?,2,1,3556,1,10,77
68,10,4,1,2,C,?,2,1,2405,0,10,78
68,11,2,2,2,L,O,1,1,3172,2,11,79
68,11,3,2,2,G,?,1,1,2516,0,11,80
68,11,4,2,2,F,?,1,1,2548,0,11,81
68,12,2,1,2,P,?,2,1,2685,0,12,82
68,12,3,1,2,I,?,2,1,3957,1,12,83
68,12,4,1,2,D,?,2,1,2492,0,12,84
68,13,2,2,2,M,L,1,1,4321,2,13,85
68,13,3,2,2,N,?,1,1,2521,0,13,86
68,13,4,2,2,C,?,1,1,2825,0,13,87
68,14,2,1,2,N,?,3,1,3017,0,14,88
68,14,3,1,2,E,?,3,1,2329,0,14,89
68,14,4,1,2,B,?,3,1,3313,1,14,90
68,15,2,1,2,D,?,3,1,2649,0,15,91
68,15,3,1,2,A,?,3,1,2681,0,15,92
68,15,4,1,2,F,?,3,1,2753,1,15,93
68,16,2,2,2,L,N,1,1,3177,2,16,94
68,16,3,2,2,K,?,1,1,2665,0,16,95
68,16,4,2,2,C,?,1,1,2673,0,16,96
69,2,2,2,1,D,?,2,1,2444,0,1,1
69,2,3,2,1,M,P,2,1,2772,2,1,2
69,2,4,2,1,J,?,2,1,2828,0,1,3
69,3,2,1,1,D,?,1,1,2916,1,2,4
69,3,3,1,1,J,?,1,1,2500,0,2,5
69,3,4,1,1,O,?,1,1,2548,0,2,6
69,4,2,1,1,E,?,1,1,2892,1,3,7
69,4,3,1,1,M,?,1,1,2556,0,3,8
69,4,4,1,1,P,?,1,1,2684,0,3,9
69,5,2,2,1,C,?,3,1,2596,0,4,10
69,5,3,2,1,H,?,3,1,2684,0,4,11
69,5,4,2,1,K,N,3,1,3524,2,4,12
69,6,2,1,1,H,?,2,1,2828,0,5,13
69,6,3,1,1,K,?,2,1,3532,1,5,14
69,6,4,1,1,P,?,2,1,2645,0,5,15
69,7,2,2,1,N,?,3,1,2541,0,6,16
69,7,3,2,1,P,?,3,1,2637,0,6,17
69,7,4,2,1,F,B,3,1,3005,2,6,18
69,8,2,1,1,M,?,3,1,2989,0,7,19
69,8,3,1,1,A,?,3,1,2701,0,7,20
69,8,4,1,1,J,?,3,1,2837,1,7,21
69,9,2,2,1,M,?,2,1,3181,0,8,22
69,9,3,2,1,I,O,2,1,4085,2,8,23
69,9,4,2,1,G,?,2,1,2613,0,8,24
69,10,2,2,1,C,?,3,1,2613,0,9,25
69,10,3,2,1,P,?,3,1,2685,0,9,26
69,10,4,2,1,J,D,3,1,2701,2,9,27
69,11,2,1,1,J,?,2,1,2749,0,10,28
69,11,3,1,1,M,?,2,1,4045,1,10,29
69,11,4,1,1,H,?,2,1,2725,0,10,30
69,12,2,2,1,E,J,1,1,4589,2,11,31
69,12,3,2,1,L,?,1,1,2605,0,11,32
69,12,4,2,1,M,?,1,1,2701,0,11,33
69,13,2,1,1,L,?,3,1,2556,0,12,34
69,13,3,1,1,D,?,3,1,2557,0,12,35
69,13,4,1,1,F,?,3,1,2548,1,12,36
69,14,2,2,1,D,E,1,1,3412,2,13,37
69,14,3,2,1,F,?,1,1,2524,0,13,38
69,14,4,2,1,J,?,1,1,2548,0,13,39
69,15,2,2,1,A,?,2,1,2756,0,14,40
69,15,3,2,1,K,F,2,1,2908,2,14,41
69,15,4,2,1,H,?,2,1,2524,0,14,42
69,16,2,1,1,C,?,3,1,2652,0,15,43
69,16,3,1,1,F,?,3,1,2237,0,15,44
69,16,4,1,1,K,?,3,1,2940,1,15,45
69,17,2,1,1,L,?,2,1,2780,0,16,46
69,17,3,1,1,I,?,2,1,2556,1,16,47
69,17,4,1,1,G,?,2,1,2548,0,16,48
69,1,2,2,2,O,?,2,1,2632,0,1,49
69,1,3,2,2,I,B,2,1,3088,2,1,50
69,1,4,2,2,P,?,2,1,2640,0,1,51
69,2,2,1,2,M,?,1,1,2880,1,2,52
69,2,3,1,2,E,?,1,1,2576,0,2,53
69,2,4,1,2,N,?,1,1,3024,0,2,54
69,3,2,1,2,A,?,2,1,2704,0,3,55
69,3,3,1,2,K,?,2,1,2736,1,3,56
69,3,4,1,2,D,?,2,1,2792,0,3,57
69,4,2,2,2,L,?,3,1,2704,0,4,58
69,4,3,2,2,N,?,3,1,2648,0,4,59
69,4,4,2,2,B,H,3,1,2671,2,4,60
69,5,2,2,2,P,?,2,1,2679,0,5,61
69,5,3,2,2,E,D,2,1,2648,2,5,62
69,5,4,2,2,K,?,2,1,2575,0,5,63
69,6,2,1,2,L,?,1,1,2975,1,6,64
69,6,3,1,2,A,?,1,1,2775,0,6,65
69,6,4,1,2,K,?,1,1,2639,0,6,66
69,7,2,2,2,A,?,3,1,2551,0,7,67
69,7,3,2,2,O,?,3,1,3031,0,7,68
69,7,4,2,2,F,H,3,1,2815,2,7,69
69,8,2,1,2,L,?,1,1,2799,1,8,70
69,8,3,1,2,E,?,1,1,2655,0,8,71
69,8,4,1,2,G,?,1,1,2727,0,8,72
69,9,2,2,2,D,?,2,1,2679,0,9,73
69,9,3,2,2,K,N,2,1,2791,2,9,74
69,9,4,2,2,M,?,2,1,2540,0,9,75
69,10,2,1,2,K,?,2,1,2996,0,10,76
69,10,3,1,2,E,?,2,1,3780,1,10,77
69,10,4,1,2,C,?,2,1,2684,0,10,78
69,11,2,2,2,L,O,1,1,3156,2,11,79
69,11,3,2,2,G,?,1,1,2708,0,11,80
69,11,4,2,2,F,?,1,1,2492,0,11,81
69,12,2,1,2,P,?,2,1,2636,0,12,82
69,12,3,1,2,I,?,2,1,2828,1,12,83
69,12,4,1,2,D,?,2,1,2708,0,12,84
69,13,2,2,2,M,L,1,1,3020,2,13,85
69,13,3,2,2,N,?,1,1,2676,0,13,86
69,13,4,2,2,C,?,1,1,2644,0,13,87
69,14,2,1,2,N,?,3,1,2604,0,14,88
69,14,3,1,2,E,?,3,1,3188,0,14,89
69,14,4,1,2,B,?,3,1,2668,1,14,90
69,15,2,1,2,D,?,3,1,2628,0,15,91
69,15,3,1,2,A,?,3,1,2756,0,15,92
69,15,4,1,2,F,?,3,1,2628,1,15,93
69,16,2,2,2,L,N,1,1,2812,2,16,94
69,16,3,2,2,K,?,1,1,2596,0,16,95
69,16,4,2,2,C,?,1,1,2524,0,16,96
70,2,2,2,1,D,?,2,1,2124,0,1,1
70,2,3,2,1,M,P,2,0,2116,2,1,2
70,2,4,2,1,J,?,2,1,2284,0,1,3
70,3,2,1,1,D,?,1,0,2132,1,2,4
70,3,3,1,1,J,?,1,1,2340,0,2,5
70,3,4,1,1,O,?,1,1,2236,0,2,6
70,4,2,1,1,E,?,1,1,2540,1,3,7
70,4,3,1,1,M,?,1,1,2036,0,3,8
70,4,4,1,1,P,?,1,1,2229,0,3,9
70,5,2,2,1,C,?,3,1,3572,0,4,10
70,5,3,2,1,H,?,3,1,2124,0,4,11
70,5,4,2,1,K,N,3,1,2724,2,4,12
70,6,2,1,1,H,?,2,1,2340,0,5,13
70,6,3,1,1,K,?,2,1,2197,1,5,14
70,6,4,1,1,P,?,2,1,2317,0,5,15
70,7,2,2,1,N,?,3,1,2101,0,6,16
70,7,3,2,1,P,?,3,1,3541,0,6,17
70,7,4,2,1,F,B,3,1,2061,2,6,18
70,8,2,1,1,M,?,3,1,3069,0,7,19
70,8,3,1,1,A,?,3,1,2365,0,7,20
70,8,4,1,1,J,?,3,1,3661,1,7,21
70,9,2,2,1,M,?,2,1,2221,0,8,22
70,9,3,2,1,I,O,2,1,3093,2,8,23
70,9,4,2,1,G,?,2,1,2245,0,8,24
70,10,2,2,1,C,?,3,1,2149,0,9,25
70,10,3,2,1,P,?,3,1,2301,0,9,26
70,10,4,2,1,J,D,3,1,3573,2,9,27
70,11,2,1,1,J,?,2,1,2213,0,10,28
70,11,3,1,1,M,?,2,1,2845,1,10,29
70,11,4,1,1,H,?,2,1,2109,0,10,30
70,12,2,2,1,E,J,1,1,3037,2,11,31
70,12,3,2,1,L,?,1,1,2260,0,11,32
70,12,4,2,1,M,?,1,1,2292,0,11,33
70,13,2,1,1,L,?,3,1,2148,0,12,34
70,13,3,1,1,D,?,3,1,2492,0,12,35
70,13,4,1,1,F,?,3,1,3204,1,12,36
70,14,2,2,1,D,E,1,1,2884,2,13,37
70,14,3,2,1,F,?,1,1,2396,0,13,38
70,14,4,2,1,J,?,1,1,2236,0,13,39
70,15,2,2,1,A,?,2,1,3492,0,14,40
70,15,3,2,1,K,F,2,1,2476,2,14,41
70,15,4,2,1,H,?,2,1,2308,0,14,42
70,16,2,1,1,C,?,3,1,2564,0,15,43
70,16,3,1,1,F,?,3,1,2156,0,15,44
70,16,4,1,1,K,?,3,1,2452,1,15,45
70,17,2,1,1,L,?,2,1,2996,0,16,46
70,17,3,1,1,I,?,2,1,3276,1,16,47
70,17,4,1,1,G,?,2,1,2084,0,16,48
70,1,2,2,2,O,?,2,1,2254,0,1,49
70,1,3,2,2,I,B,2,1,2254,2,1,50
70,1,4,2,2,P,?,2,1,3094,0,1,51
70,2,2,1,2,M,?,1,1,2518,1,2,52
70,2,3,1,2,E,?,1,1,2095,0,2,53
70,2,4,1,2,N,?,1,1,2319,0,2,54
70,3,2,1,2,A,?,2,1,2239,0,3,55
70,3,3,1,2,K,?,2,1,2191,1,3,56
70,3,4,1,2,D,?,2,1,2591,0,3,57
70,4,2,2,2,L,?,3,1,2287,0,4,58
70,4,3,2,2,N,?,3,1,2375,0,4,59
70,4,4,2,2,B,H,3,1,2503,2,4,60
70,5,2,2,2,P,?,2,1,2159,0,5,61
70,5,3,2,2,E,D,2,1,2143,2,5,62
70,5,4,2,2,K,?,2,1,2175,0,5,63
70,6,2,1,2,L,?,1,1,2783,1,6,64
70,6,3,1,2,A,?,1,1,2439,0,6,65
70,6,4,1,2,K,?,1,1,2279,0,6,66
70,7,2,2,2,A,?,3,1,2407,0,7,67
70,7,3,2,2,O,?,3,0,2375,0,7,68
70,7,4,2,2,F,H,3,0,1,2,7,69
70,8,2,1,2,L,?,1,1,2431,1,8,70
70,8,3,1,2,E,?,1,1,2431,0,8,71
70,8,4,1,2,G,?,1,1,2111,0,8,72
70,9,2,2,2,D,?,2,1,2159,0,9,73
70,9,3,2,2,K,N,2,1,2367,2,9,74
70,9,4,2,2,M,?,2,1,2591,0,9,75
70,10,2,1,2,K,?,2,1,2151,0,10,76
70,10,3,1,2,E,?,2,1,3319,1,10,77
70,10,4,1,2,C,?,2,1,2223,0,10,78
70,11,2,2,2,L,O,1,1,2703,2,11,79
70,11,3,2,2,G,?,1,1,1999,0,11,80
70,11,4,2,2,F,?,1,1,2231,0,11,81
70,12,2,1,2,P,?,2,1,2198,0,12,82
70,12,3,1,2,I,?,2,1,2638,1,12,83
70,12,4,1,2,D,?,2,1,2095,0,12,84
70,13,2,2,2,M,L,1,1,2806,2,13,85
70,13,3,2,2,N,?,1,1,2318,0,13,86
70,13,4,2,2,C,?,1,1,2191,0,13,87
70,14,2,1,2,N,?,3,1,2174,0,14,88
70,14,3,1,2,E,?,3,1,2118,0,14,89
70,14,4,1,2,B,?,3,1,2702,1,14,90
70,15,2,1,2,D,?,3,1,2166,0,15,91
70,15,3,1,2,A,?,3,1,2151,0,15,92
70,15,4,1,2,F,?,3,1,2039,1,15,93
70,16,2,2,2,L,N,1,1,2383,2,16,94
70,16,3,2,2,K,?,1,1,2407,0,16,95
70,16,4,2,2,C,?,1,1,2279,0,16,96
71,2,2,2,1,D,?,2,1,3382,0,1,1
71,2,3,2,1,M,P,2,0,0,2,1,2
71,2,4,2,1,J,?,2,1,3342,0,1,3
71,3,2,1,1,D,?,1,1,4206,1,2,4
71,3,3,1,1,J,?,1,1,2790,0,2,5
71,3,4,1,1,O,?,1,1,2622,0,2,6
71,4,2,1,1,E,?,1,1,4895,1,3,7
71,4,3,1,1,M,?,1,1,2975,0,3,8
71,4,4,1,1,P,?,1,1,2447,0,3,9
71,5,2,2,1,C,?,3,1,4015,0,4,10
71,5,3,2,1,H,?,3,1,3679,0,4,11
71,5,4,2,1,K,N,3,1,4639,2,4,12
71,6,2,1,1,H,?,2,1,3095,0,5,13
71,6,3,1,1,K,?,2,0,4407,1,5,14
71,6,4,1,1,P,?,2,1,3055,0,5,15
71,7,2,2,1,N,?,3,1,2807,0,6,16
71,7,3,2,1,P,?,3,1,3287,0,6,17
71,7,4,2,1,F,B,3,1,3991,2,6,18
71,8,2,1,1,M,?,3,1,3543,0,7,19
71,8,3,1,1,A,?,3,1,2567,0,7,20
71,8,4,1,1,J,?,3,0,0,1,7,21
71,9,2,2,1,M,?,2,1,2935,0,8,22
71,9,3,2,1,I,O,2,1,3711,2,8,23
71,9,4,2,1,G,?,2,1,2967,0,8,24
71,10,2,2,1,C,?,3,1,2791,0,9,25
71,10,3,2,1,P,?,3,1,2679,0,9,26
71,10,4,2,1,J,D,3,1,3191,2,9,27
71,11,2,1,1,J,?,2,1,2775,0,10,28
71,11,3,1,1,M,?,2,1,3087,1,10,29
71,11,4,1,1,H,?,2,1,2967,0,10,30
71,12,2,2,1,E,J,1,1,3678,2,11,31
71,12,3,2,1,L,?,1,1,2686,0,11,32
71,12,4,2,1,M,?,1,1,2326,0,11,33
71,13,2,1,1,L,?,3,1,2838,0,12,34
71,13,3,1,1,D,?,3,1,2926,0,12,35
71,13,4,1,1,F,?,3,1,2998,1,12,36
71,14,2,2,1,D,E,1,1,3854,2,13,37
71,14,3,2,1,F,?,1,1,2454,0,13,38
71,14,4,2,1,J,?,1,1,2574,0,13,39
71,15,2,2,1,A,?,2,1,2734,0,14,40
71,15,3,2,1,K,F,2,1,3686,2,14,41
71,15,4,2,1,H,?,2,1,2814,0,14,42
71,16,2,1,1,C,?,3,1,2654,0,15,43
71,16,3,1,1,F,?,3,1,2494,0,15,44
71,16,4,1,1,K,?,3,1,2846,1,15,45
71,17,2,1,1,L,?,2,1,3347,0,16,46
71,17,3,1,1,I,?,2,1,3043,1,16,47
71,17,4,1,1,G,?,2,1,2747,0,16,48
71,1,2,2,2,O,?,2,1,3982,0,1,49
71,1,3,2,2,I,B,2,0,0,2,1,50
71,1,4,2,2,P,?,2,0,131,0,1,51
71,2,2,1,2,M,?,1,1,3227,1,2,52
71,2,3,1,2,E,?,1,1,2722,0,2,53
71,2,4,1,2,N,?,1,1,2530,0,2,54
71,3,2,1,2,A,?,2,1,2498,0,3,55
71,3,3,1,2,K,?,2,1,2411,1,3,56
71,3,4,1,2,D,?,2,1,3290,0,3,57
71,4,2,2,2,L,?,3,1,2594,0,4,58
71,4,3,2,2,N,?,3,1,2490,0,4,59
71,4,4,2,2,B,H,3,1,3610,2,4,60
71,5,2,2,2,P,?,2,1,5490,0,5,61
71,5,3,2,2,E,D,2,1,3818,2,5,62
71,5,4,2,2,K,?,2,1,2818,0,5,63
71,6,2,1,2,L,?,1,1,3290,1,6,64
71,6,3,1,2,A,?,1,1,2674,0,6,65
71,6,4,1,2,K,?,1,1,2682,0,6,66
71,7,2,2,2,A,?,3,1,2986,0,7,67
71,7,3,2,2,O,?,3,1,3690,0,7,68
71,7,4,2,2,F,H,3,1,3498,2,7,69
71,8,2,1,2,L,?,1,1,2538,1,8,70
71,8,3,1,2,E,?,1,1,2466,0,8,71
71,8,4,1,2,G,?,1,1,2906,0,8,72
71,9,2,2,2,D,?,2,1,2978,0,9,73
71,9,3,2,2,K,N,2,1,2970,2,9,74
71,9,4,2,2,M,?,2,1,2778,0,9,75
71,10,2,1,2,K,?,2,1,2098,0,10,76
71,10,3,1,2,E,?,2,1,3194,1,10,77
71,10,4,1,2,C,?,2,1,3018,0,10,78
71,11,2,2,2,L,O,1,0,2866,2,11,79
71,11,3,2,2,G,?,1,1,3754,0,11,80
71,11,4,2,2,F,?,1,1,2658,0,11,81
71,12,2,1,2,P,?,2,1,2730,0,12,82
71,12,3,1,2,I,?,2,1,3434,1,12,83
71,12,4,1,2,D,?,2,1,3130,0,12,84
71,13,2,2,2,M,L,1,1,3322,2,13,85
71,13,3,2,2,N,?,1,1,2498,0,13,86
71,13,4,2,2,C,?,1,1,2346,0,13,87
71,14,2,1,2,N,?,3,1,2818,0,14,88
71,14,3,1,2,E,?,3,1,2311,0,14,89
71,14,4,1,2,B,?,3,1,3383,1,14,90
71,15,2,1,2,D,?,3,1,2519,0,15,91
71,15,3,1,2,A,?,3,1,2254,0,15,92
71,15,4,1,2,F,?,3,1,3286,1,15,93
71,16,2,2,2,L,N,1,1,3022,2,16,94
71,16,3,2,2,K,?,1,1,2391,0,16,95
71,16,4,2,2,C,?,1,1,2398,0,16,96
72,2,2,2,1,D,?,2,1,2260,0,1,1
72,2,3,2,1,M,P,2,0,2748,2,1,2
72,2,4,2,1,J,?,2,1,2580,0,1,3
72,3,2,1,1,D,?,1,1,3084,1,2,4
72,3,3,1,1,J,?,1,1,2612,0,2,5
72,3,4,1,1,O,?,1,1,2444,0,2,6
72,4,2,1,1,E,?,1,1,4332,1,3,7
72,4,3,1,1,M,?,1,1,3196,0,3,8
72,4,4,1,1,P,?,1,1,3116,0,3,9
72,5,2,2,1,C,?,3,1,3484,0,4,10
72,5,3,2,1,H,?,3,1,2236,0,4,11
72,5,4,2,1,K,N,3,0,2868,2,4,12
72,6,2,1,1,H,?,2,1,3572,0,5,13
72,6,3,1,1,K,?,2,0,0,1,5,14
72,6,4,1,1,P,?,2,0,164,0,5,15
72,7,2,2,1,N,?,3,0,0,0,6,16
72,7,3,2,1,P,?,3,1,2956,0,6,17
72,7,4,2,1,F,B,3,0,3124,2,6,18
72,8,2,1,1,M,?,3,0,0,0,7,19
72,8,3,1,1,A,?,3,1,2363,0,7,20
72,8,4,1,1,J,?,3,1,2227,1,7,21
72,9,2,2,1,M,?,2,1,2931,0,8,22
