participant_id,group,AR_pre,TTS_pre,GNG_pre,GR_pre,MS_pre,PM_pre,RMS_pre,age_round,age_bin,AR_post,TTS_post,GNG_post,GR_post,MS_post,PM_post,RMS_post,AR_1,TTS_1,GNG_1,GR_1,MS_1,PM_1,RMS_1,GI_1,AR_2,TTS_2,GNG_2,GR_2,MS_2,PM_2,RMS_2,GI_2,AR_d,TTS_d,GNG_d,GR_d,MS_d,PM_d,RMS_d,GI_d,lost_track_details_pre,misplaced_items_pre,lost_concentration_pre,remembered_names_pre,felt_creative_pre,good_concentration_pre,felt_anxious_pre,in_bad_mood_pre,felt_sad_pre,felt_training_benefits_pre,rwc_ave_pre,lost_track_details_post,misplaced_items_post,lost_concentration_post,remembered_names_post,felt_creative_post,good_concentration_post,felt_anxious_post,in_bad_mood_post,felt_sad_post,felt_training_benefits_post,rwc_ave_post,lost_track_details_d,misplaced_items_d,lost_concentration_d,remembered_names_d,felt_creative_d,good_concentration_d,felt_anxious_d,in_bad_mood_d,felt_sad_d,felt_training_benefits_d,rwc_ave_d,crosswords_active_days,lumosity_active_days,active_days,exclude,est_hours
3493,crosswords,25,-226.823,-374,14,8,16,8,22,"[18,25)",24,-227.431,-358,11,8,14,9,127.3184967,103.5051096,109.3438858,116.3986931,122.8533768,125.1710578,129.5850182,135.2330366,124.2003759,103.0284022,114.654931,107.0554546,122.8533768,110.5257196,141.4561167,132.6841302,-3.118120816,-0.476707402,5.311045186,-9.343238529,0,-14.64533821,11.8710985,-2.548906372,3,3,2,3,2,2,2,2,2,3,2.333333333,3,3,2,5,4,5,2,4,3,3,3.444444444,0,0,0,2,2,3,0,2,1,0,1.111111111,46,0,46,0,10.84819694
3494,crosswords,14,-111.781,-458,3,7,13,5,22,"[18,25)",10,-589.707,-524,6,6,12,7,95.97750773,118.5124174,85.40267253,83.33842575,109.7384325,104.4136606,91.48974509,96.96855525,84.14383656,74.5312753,72.29652794,92.2774394,96.84357409,98.83503824,116.828507,82.61958395,-11.83367117,-43.9811421,-13.10614459,8.939013647,-12.89485844,-5.578622393,25.33876193,-14.34897129,4,3,3,1,2,2,3,2,2,4,2.444444444,3,4,3,3,5,4,3,3,2,4,3.333333333,-1,1,0,2,3,2,0,1,0,0,0.888888889,11,0,11,0,3.285508055
3495,crosswords,4,-586.27,-643,7,4,8,5,49,"[45,50)",7,-221.969,-366,5,4,2,5,58.1943613,82.25094884,68.30038941,98.19568586,76.82463797,87.70047192,98.99927345,65.74685788,70.66849618,109.7438418,119.8299071,91.69456703,76.82463797,66.7389945,98.99927345,82.35437266,12.47413487,27.49289298,51.52951772,-6.50111883,0,-20.96147742,0,16.60751478,1,2,4,4,5,4,1,1,3,5,2.777777778,4,4,4,1,5,5,3,4,4,4,3.777777778,3,2,0,-3,0,1,2,3,1,-1,1,59,48,67,1,0
3496,lumosity,15,-497.529,-457,0,6,2,6,36,"[35,40)",12,-367.027,-423,7,6,6,5,100.0499993,83.49808827,90.25615819,69.57896283,100.7002435,64.70331869,108.1891174,77.93704818,90.37931782,94.20942107,97.58970446,95.22040954,100.7002435,80.17009288,95.32549902,87.60781609,-9.670681503,10.7113328,7.333546273,25.64144671,0,15.46677419,-12.8636184,9.670767914,3,3,4,2,4,4,3,2,4,3,3.222222222,4,NA,2,5,4,3,1,3,2,3,3,1,NA,-2,3,0,-1,-2,1,-2,0,-0.222222222,0,6,6,0,0.900188056
3497,lumosity,13,-196.107,-365,7,6,11,3,55,"[55,60)",10,-607.603,-408,7,6,9,5,97.68474159,119.4534534,123.1551509,99.79946376,110.6589712,104.0596246,78.22890066,108.9474738,86.79466504,85.40842105,110.788431,99.79946376,110.6589712,95.36523281,104.3725447,98.12071358,-10.89007655,-34.0450323,-12.36671997,0,0,-8.694391785,26.14364401,-10.82676027,3,4,3,4,4,2,1,1,3,5,2.777777778,4,3,4,2,5,5,2,2,3,5,3.333333333,1,-1,1,-2,1,3,1,1,0,0,0.555555556,0,62,62,0,13.08842833
3498,lumosity,11,-85.28,-393,6,5,12,5,36,"[35,40)",10,-614.863,-544,8,7,9,6,86.76674788,129.3315038,106.8286087,92.3283906,87.20385626,100.9506214,95.32549902,99.76150005,84.21194327,73.72117113,73.72117113,98.04450489,114.6181379,88.78813218,108.1891174,84.02967026,-2.55480461,-55.61033269,-33.10743755,5.716114294,27.41428166,-12.16248922,12.8636184,-15.73182978,3,3,1,2,4,4,1,2,4,4,2.666666667,2,3,1,2,4,4,1,2,4,4,2.555555556,-1,0,0,0,0,0,0,0,0,0,-0.111111111,0,49,49,0,10.8151416
3499,lumosity,19,-332.441,-332,9,3,14,5,40,"[40,45)",18,-120.462,-427,5,4,11,5,111.948202,99.30147259,127.9030098,103.5235123,64.24555924,115.5465008,98.00675126,105.4301631,108.5523503,122.4612015,96.91675806,88.84660365,77.03165484,97.89831865,98.00675126,97.20778646,-3.395851644,23.15972895,-30.98625172,-14.67690863,12.78609561,-17.64818219,0,-8.222376647,4,5,4,4,3,4,2,3,4,4,3.666666667,4,5,5,3,3,4,4,4,4,4,4,0,0,1,-1,0,0,2,1,0,0,0.333333333,0,55,55,0,19.09871403
3500,lumosity,14,-199.77,-365,5,4,6,4,38,"[35,40)",11,-302.907,-516,5,5,9,5,97.03076769,108.7165633,116.5937953,89.24573314,73.72117113,80.17009288,81.6317446,85.6268946,86.76674788,101.0007265,79.68038269,89.24573314,87.20385626,88.78813218,95.32549902,80.88633376,-10.2640198,-7.715836797,-36.91341256,0,13.48268512,8.618039307,13.69375442,-4.740560835,2,1,2,2,5,4,2,3,2,5,2.555555556,2,3,4,2,4,3,2,2,2,5,2.666666667,0,2,2,0,-1,-1,0,-1,0,0,0.111111111,0,52,52,0,43.67632806
3501,crosswords,20,-358.931,-439,10,3,16,4,57,"[55,60)",19,-261.277,-422,11,7,9,5,121.915844,103.6451045,104.0596246,109.7119218,75.79962408,138.3015015,91.37593231,112.0031869,118.7760158,112.8399398,106.9038222,112.912405,124.2003759,95.36523281,104.3725447,120.446814,-3.139828279,9.194835271,2.844197558,3.200483144,48.40075184,-42.93626864,12.99661235,8.443627069,4,2,4,4,5,3,2,2,3,3,3.222222222,4,4,4,NA,1,5,4,4,5,4,3.875,0,2,0,NA,-4,2,2,2,2,1,0.652777778,62,0,62,0,29.17043889
3502,crosswords,23,-142.668,-409,17,7,13,6,29,"[25,30)",17,-116.367,-394,16,6,11,5,120.7638896,114.5696073,99.47524986,124.8435116,110.899714,103.2608009,105.265139,121.4030462,105.14905,117.9964002,104.0944047,121.654763,97.78409342,93.09650188,92.55730046,108.7479227,-15.61483961,3.426792929,4.619154879,-3.188748639,-13.11562059,-10.16429898,-12.70783856,-12.65512349,2,4,1,3,4,2,1,2,2,3,2.333333333,3,4,2,4,5,3,2,2,2,3,3,1,0,1,1,1,1,1,0,0,0,0.666666667,66,0,66,0,22.28646083
3503,crosswords,20,-141.426,-458,14,6,15,6,34,"[30,35)",23,-369.063,-370,13,8,15,5,114.036921,116.9201118,89.17493789,118.1332342,99.44522366,117.6574457,106.3436639,116.6224984,123.0592707,93.2711346,114.310638,114.3567219,127.8178215,117.6574457,94.19503153,122.8514513,9.022349698,-23.64897725,25.13570014,-3.776512285,28.37259789,0,-12.14863241,6.228952932,3,4,3,1,1,2,2,2,2,3,2.222222222,3,5,4,2,2,4,1,1,3,5,2.777777778,0,1,1,1,1,2,-1,-1,1,2,0.555555556,65,35,65,1,0
3504,crosswords,13,-445.551,-409,11,6,10,6,24,"[18,25)",15,-528.701,-392,14,7,10,4,93.16378475,85.51723868,99.0504283,107.0554546,96.84357409,89.97238345,104.3762811,93.31622251,98.69131405,79.01958988,103.9483012,116.3986931,109.7384325,89.97238345,78.38176743,93.33679283,5.527529301,-6.497648793,4.897872946,9.343238529,12.89485844,0,-25.99451369,0.020570328,3,2,4,NA,3,5,4,5,2,4,3.5,3,4,5,4,3,4,1,1,1,4,2.888888889,0,2,1,NA,0,-1,-3,-4,-1,0,-0.611111111,49,0,49,0,12.58506056
3505,lumosity,5,-171.726,-397,2,6,11,6,25,"[25,30)",14,-264.024,-453,3,6,13,5,65.03900469,110.0625266,102.9704181,78.52952225,97.78409342,93.09650188,105.265139,87.39160463,95.83748326,100.6778947,88.75581877,81.8227041,97.78409342,103.2608009,92.55730046,89.34032528,30.79847857,-9.384631846,-14.21459933,3.293181847,0,10.16429898,-12.70783856,1.948720655,2,2,1,4,3,2,2,4,3,3,2.555555556,2,2,1,5,4,4,3,4,1,3,2.888888889,0,0,0,1,1,2,1,0,-2,0,0.333333333,0,20,20,0,5.123449028
3506,lumosity,23,-209.09,-380,15,6,5,5,37,"[35,40)",24,-101.001,-436,15,5,6,5,124.5957689,107.9004499,111.2780894,123.8588333,100.7002435,77.30733171,95.32549902,111.0616614,127.2616815,123.6833231,94.37069047,123.8588333,87.20385626,80.17009288,95.32549902,108.6069578,2.665912616,15.78287316,-16.90739897,0,-13.49638728,2.862761166,0,-2.454703652,4,5,3,2,4,4,1,1,5,4,3.222222222,5,4,5,2,5,5,3,4,5,4,4.222222222,1,-1,2,0,1,1,2,3,0,0,1,0,49,49,0,13.69662472
3507,crosswords,4,-346.854,-361,0,7,16,4,36,"[35,40)",8,-217.51,-417,0,7,17,6,66.7389945,96.87764502,117.7490512,69.57896283,114.6181379,128.0839465,81.6317446,93.05179247,78.35051014,107.3316462,99.39984911,69.57896283,114.6181379,138.3154109,108.1891174,104.2405674,11.61151565,10.45400115,-18.34920206,0,0,10.2314644,26.55737282,11.18877497,2,1,1,3,4,2,5,4,NA,4,2.75,1,1,2,3,5,2,1,2,2,4,2.111111111,-1,0,1,0,1,0,-4,-2,NA,0,-0.638888889,59,0,59,0,14.605645
3508,lumosity,8,-417.934,-415,7,4,8,5,41,"[40,45)",11,-274.828,-442,10,6,12,6,78.77880362,92.31829432,100,96.3106211,77.03165484,86.98876458,98.00675126,81.22550676,87.45205896,105.03459,93.87148868,106.7766773,101.9932487,103.0284022,111.0122544,102.3988111,8.673255344,12.71629572,-6.128511324,10.46605616,24.9615939,16.0396376,13.00550318,21.17330438,3,3,4,3,4,4,2,2,4,4,3.222222222,3,4,4,2,4,4,2,3,4,4,3.333333333,0,1,0,-1,0,0,0,1,0,0,0.111111111,0,47,47,0,9.845785417
3509,lumosity,16,-271.844,-395,7,5,13,3,20,"[18,25)",15,-138.833,-379,4,6,6,6,101.5785035,98.90685943,103.0101313,95.15443402,84.26850625,104.4136606,67.35368793,87.88355314,98.69131405,114.8290534,107.9689114,86.07785316,96.84357409,78.38176743,104.3762811,96.44556144,-2.887189454,15.922194,4.958780065,-9.076580862,12.57506784,-26.0318932,37.02259319,8.562008295,1,2,2,3,4,2,2,4,2,4,2.444444444,1,4,5,NA,4,2,2,4,4,4,3.25,0,2,3,NA,0,0,0,0,2,0,0.805555556,0,64,64,0,22.13518306
3510,lumosity,10,-224.829,-433,3,5,8,6,65,"[65,70)",14,-227.431,-603,2,5,12,5,89.88265375,118.9882206,110.7830208,88.24749437,100.7313896,93.99454923,119.4631439,105.8219723,103.9081549,118.5316051,78.97983406,84.80659994,100.7313896,109.8566285,106.1187811,100.734395,14.02550111,-0.456615497,-31.80318674,-3.440894431,0,15.86207926,-13.34436282,-5.087577279,2,2,3,3,4,3,3,NA,4,3,3,4,4,4,2,2,2,4,4,4,2,3.333333333,2,2,1,-1,-2,-1,1,NA,0,-1,0.333333333,0,69,69,0,19.83425569
3511,crosswords,7,-313.414,-378,9,7,12,4,21,"[18,25)",9,-221.969,-363,0,6,12,5,73.65641597,96.29216397,108.2174306,100.9495717,109.7384325,98.83503824,78.38176743,90.61233946,80.97848585,103.7632412,113.1421427,71.13175413,96.84357409,98.83503824,91.48974509,88.19592937,7.322069887,7.471077273,4.924712104,-29.81781757,-12.89485844,0,13.10797765,-2.416410085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,45,46,1,0
3512,lumosity,5,-413.265,-574,4,5,12,5,61,"[60,65)",4,-415.047,-544,7,5,2,5,67.50839871,100.5064858,82.59050745,90.00153611,99.43017473,110.2368676,107.0918368,88.54321663,64.14563138,100.1899012,87.0295524,101.3310172,99.43017473,71.08204112,107.0918368,81.37947745,-3.362767327,-0.316584623,4.439044946,11.32948109,0,-39.15482643,0,-7.163739181,2,4,3,3,4,3,4,4,5,4,3.555555556,3,4,3,NA,2,2,3,2,4,5,2.875,1,0,0,NA,-2,-1,-1,-2,-1,1,-0.680555556,0,65,65,0,24.85765611
3513,lumosity,15,-261.247,-553,9,6,16,5,53,"[50,55)",15,-383.92,-464,1,6,14,6,101.6884386,109.950975,81.09491804,106.3961046,108.3483539,130.4358042,100.3547446,110.3406864,101.6884386,99.37907751,96.32785432,77.68236354,108.3483539,119.4061229,113.5721504,104.4037111,0,-10.57189752,15.23293628,-28.71374107,0,-11.02968128,13.21740582,-5.936975287,3,4,3,3,4,4,4,4,5,3,3.777777778,4,4,5,3,5,5,4,4,4,4,4.222222222,1,0,2,0,1,1,0,0,-1,1,0.444444444,0,60,60,0,13.463675
3514,lumosity,17,-290.774,-341,0,6,12,6,25,"[25,30)",20,-252.055,-382,7,7,8,6,105.14905,98.77447062,121.229695,69.47642982,97.78409342,97.7398838,105.265139,98.77638352,113.0659127,102.6589352,107.6909643,94.14949451,110.899714,82.78705541,105.265139,104.4270595,7.91686274,3.884464574,-13.53873076,24.67306469,13.11562059,-14.95282839,0,5.650675938,3,4,2,2,2,3,NA,NA,3,1,2.714285714,4,3,5,2,2,3,4,NA,2,4,3.125,1,-1,3,0,0,0,NA,NA,-1,3,0.410714286,0,47,47,0,15.13947792
3515,lumosity,16,-82.213,-525,11,7,13,6,27,"[25,30)",11,-189.556,-472,18,7,16,6,102.0392565,126.3416377,73.95951686,106.1821871,110.899714,103.2608009,105.265139,107.3153786,86.38213676,108.2702154,83.80304401,127.9100601,110.899714,123.5587754,105.265139,112.4762506,-15.65711975,-18.07142232,9.843527157,21.72787305,0,20.29797457,0,5.16087203,2,3,1,2,3,2,3,4,1,3,2.333333333,5,4,4,2,4,4,3,3,4,3,3.666666667,3,1,3,0,1,2,0,-1,3,0,1.333333333,0,25,25,0,4.94634625
3516,lumosity,14,-155.402,-462,11,5,10,5,43,"[40,45)",17,-116.13,-369,6,7,8,5,96.19979345,118.1720907,89.19765074,110.0500152,89.19765074,93.28275416,98.00675126,98.37959419,105.8377028,124.4673588,116.6947955,92.25699045,115.4548854,86.98876458,98.00675126,110.7076975,9.637909388,6.29526805,27.49714473,-17.79302478,26.25723462,-6.293989578,0,12.32810334,3,4,3,2,1,2,1,1,2,NA,2.111111111,4,5,5,1,1,5,5,5,5,5,4,1,1,2,-1,0,3,4,4,3,NA,1.888888889,0,58,58,0,17.39950597
3517,lumosity,13,-387.938,-443,11,7,13,6,19,"[18,25)",15,-296.854,-402,12,7,15,7,93.16378475,89.83765297,89.58848921,107.0554546,109.7384325,104.4136606,104.3762811,99.61986603,98.69131405,97.39075009,100.78816,110.2752517,109.7384325,117.2726016,116.828507,113.9253956,5.527529301,7.553097123,11.19967076,3.219797101,0,12.858941,12.45222589,14.30552961,3,4,3,5,4,4,2,2,3,NA,3.333333333,1,5,4,4,5,4,3,2,3,4,3.444444444,-2,1,1,-1,1,0,1,0,0,NA,0.111111111,0,47,47,0,9.308373333
3518,crosswords,4,-121.573,-480,10,7,13,6,24,"[18,25)",12,-473.93,-417,10,8,10,3,63.93110165,115.6079014,81.01842687,103.8371949,109.7384325,104.4136606,104.3762811,95.2879892,90.15077663,84.23744089,96.6969786,103.8371949,122.8533768,89.97238345,67.35368793,87.99167976,26.21967498,-31.37046051,15.67855173,0,13.11494431,-14.44127718,-37.02259319,-7.296309447,3,2,3,3,4,2,2,1,1,3,2.333333333,4,5,4,3,4,4,5,2,5,5,4,1,3,1,0,0,2,3,1,4,2,1.666666667,49,0,49,0,20.01441194
3519,crosswords,18,-579.892,-460,11,5,4,5,51,"[50,55)",15,-537.579,-492,14,5,13,4,111.6163816,85.03361471,96.96435716,113.9777197,94.13413715,76.98819183,100.3547446,94.23423795,101.6884386,87.40093659,89.82691995,123.7590886,94.13413715,112.9173723,87.08262768,99.21336818,-9.927942972,2.367321877,-7.137437209,9.781368855,0,35.92918048,-13.27211693,4.979130231,2,2,2,4,NA,3,2,3,4,3,2.75,2,2,2,2,3,3,3,3,3,4,2.555555556,0,0,0,-2,NA,0,1,0,-1,1,-0.194444444,61,0,61,0,24.71809
3520,lumosity,27,-226.823,-499,4,6,11,4,28,"[25,30)",28,-675.964,-432,8,6,12,6,132.7380868,104.3445733,78.22054067,85.11177864,97.78409342,93.09650188,79.51736008,91.72917925,138.401046,72.33311535,92.99914666,97.16322361,97.78409342,97.7398838,105.265139,100.4435068,5.662959179,-32.01145798,14.77860599,12.05144496,0,4.643381925,25.74777894,8.714327529,5,5,5,3,3,5,4,5,5,3,4.444444444,4,4,5,5,4,5,4,5,5,4,4.555555556,-1,-1,0,2,1,0,0,0,0,1,0.111111111,0,53,53,0,11.60060125
3521,crosswords,24,-123.177,-408,7,8,12,6,19,"[18,25)",22,-357.241,-421,13,6,9,6,124.2003759,115.2733628,99.31939601,95.15443402,122.8533768,98.83503824,104.3762811,116.0824333,118.5124174,92.297874,95.34269169,113.3005653,96.84357409,87.19618064,104.3762811,102.067227,-5.687958519,-22.97548877,-3.976704314,18.14613124,-26.00980276,-11.6388576,0,-14.01520628,1,2,3,3,2,3,2,3,2,3,2.333333333,4,4,4,4,2,4,3,1,4,4,3.333333333,3,2,1,1,0,1,1,-2,2,1,1,52,0,52,0,14.17792083
3522,crosswords,12,-307.241,-386,12,6,13,5,56,"[55,60)",12,-232.182,-378,13,5,12,6,93.86759587,108.0391004,116.2047901,116.6615742,110.6589712,113.9607542,104.3725447,117.1419905,93.86759587,115.1655149,118.8862597,120.6798809,97.83682509,108.6832773,118.4512193,120.0210596,0,7.126414522,2.681469594,4.01830668,-12.82214611,-5.27747689,14.07867464,2.879069133,3,4,3,4,3,2,2,3,3,4,3,3,4,3,2,3,3,2,3,3,4,2.888888889,0,0,0,-2,0,1,0,0,0,0,-0.111111111,23,0,23,0,9.2867225
3523,lumosity,8,-695.534,-459,0,0,4,5,63,"[60,65)",10,-824.433,-573,2,4,7,4,81.14502374,79.81691234,102.5440926,73.80975216,69.256086,80.86274438,107.0918368,71.96741243,89.19647874,71.85462157,82.71405508,83.07784532,87.4835949,90.7021814,93.19005883,72.98988374,8.051455001,-7.962290771,-19.83003756,9.268093161,18.2275089,9.839437018,-13.90177798,1.022471307,4,3,4,3,4,3,1,5,3,5,3.333333333,NA,4,5,2,3,4,3,5,5,5,3.875,NA,1,1,-1,-1,1,2,0,2,0,0.541666667,0,67,67,0,68.57684111
3524,crosswords,14,-419.318,-460,7,6,14,5,25,"[25,30)",14,-154.501,-361,5,7,15,6,95.83748326,88.16809362,87.09308257,94.14949451,97.78409342,109.5750208,92.55730046,90.37547056,95.83748326,112.8122128,114.3954083,88.31670083,110.899714,116.2361709,105.265139,111.7229818,0,24.64411921,27.30232569,-5.832793675,13.11562059,6.661150084,12.70783856,21.34751122,3,4,3,1,3,2,2,2,3,2,2.555555556,3,4,4,1,4,4,3,4,5,4,3.555555556,0,0,1,0,1,2,1,2,2,2,1,60,22,62,1,0
3525,lumosity,24,-295.156,-454,13,7,13,5,28,"[25,30)",25,-352.224,-353,11,5,13,6,123.4098582,98.40118832,88.4053169,111.5064699,110.899714,103.2608009,92.55730046,107.4668448,125.7494735,93.50709583,116.5138429,106.1821871,84.41604731,103.2608009,105.265139,109.4194094,2.339615218,-4.89409249,28.10852598,-5.324282823,-26.4836667,0,12.70783856,1.952564619,4,4,3,2,3,4,2,2,2,3,2.888888889,4,4,4,2,4,4,2,2,4,4,3.333333333,0,0,1,0,1,0,0,0,2,1,0.444444444,0,49,49,0,18.02038361
3526,crosswords,12,-161.009,-321,7,8,16,6,26,"[25,30)",12,-369.022,-337,10,7,15,7,89.46708886,111.4186528,127.6668847,94.14949451,124.0991782,123.5587754,105.265139,120.5320645,89.46708886,92.05864595,122.6293335,103.6198926,110.899714,116.2361709,117.9069261,114.4499613,0,-19.36000687,-5.03755114,9.470398115,-13.19946418,-7.322604512,12.64178707,-6.082103259,4,5,NA,2,3,3,2,1,1,4,2.625,5,4,5,2,5,5,4,4,5,5,4.333333333,1,-1,NA,0,2,2,2,3,4,1,1.708333333,9,0,9,0,2.258297778
3527,crosswords,17,-186.398,-457,6,6,10,7,23,"[18,25)",17,-459.053,-400,9,5,6,6,104.6197456,107.8454715,85.48867651,92.2774394,96.84357409,89.97238345,116.828507,98.31210976,104.6197456,84.63615718,101.3985738,100.9495717,84.26850625,78.38176743,104.3762811,88.81569826,0,-23.20931428,15.90989728,8.672132302,-12.57506784,-11.59061602,-12.45222589,-9.496411501,2,4,4,3,5,4,3,2,2,2,3.222222222,2,4,3,NA,4,2,3,4,1,1,2.875,0,0,-1,NA,-1,-2,0,2,-1,-1,-0.347222222,25,0,25,0,4.691230833
3528,crosswords,8,-346.854,-401,6,6,8,5,25,"[25,30)",10,-485.209,-427,6,5,5,5,77.77179242,93.9366095,101.6207981,91.31947959,97.78409342,82.78705541,92.55730046,83.12730345,84.0745064,83.44602595,94.29076333,91.31947959,84.41604731,73.86029964,92.55730046,74.44186844,6.30271398,-10.49058355,-7.330034729,0,-13.36804612,-8.926755778,0,-8.685435014,3,1,4,1,3,4,4,5,5,5,3.333333333,4,4,5,1,5,5,5,5,3,5,4.111111111,1,3,1,0,2,1,1,0,-2,0,0.777777778,13,0,13,0,2.3332225
3529,lumosity,14,-419.007,-418,8,5,10,5,42,"[40,45)",16,-155.402,-466,9,5,12,6,96.19979345,92.19555697,99.19391024,100.1074278,89.19765074,93.28275416,98.00675126,91.14140901,102.8641225,118.1720907,88.41710179,103.5235123,89.19765074,103.0284022,111.0122544,104.3415007,6.664328997,25.97653375,-10.77680845,3.416084433,0,9.745648025,13.00550318,13.20009172,1,4,1,5,4,4,5,5,5,3,3.777777778,2,5,2,5,5,5,4,5,3,3,4,1,1,1,0,1,1,-1,0,-2,0,0.222222222,0,44,44,0,9.283678472
3530,lumosity,7,-202.24,-433,6,7,3,5,26,"[25,30)",11,-264.848,-325,0,7,8,7,74.43927782,106.5169196,92.7052822,91.31947959,110.899714,67.49454832,92.55730046,82.64144046,86.38213676,100.5684995,126.0404831,69.47642982,110.899714,82.78705541,117.9069261,98.3683491,11.94285894,-5.948420112,33.33520094,-21.84304977,0,15.2925071,25.34962563,15.72690864,2,3,3,1,4,3,2,2,1,4,2.333333333,1,3,5,5,3,2,4,2,4,5,3.222222222,-1,0,2,4,-1,-1,2,0,3,1,0.888888889,0,32,32,0,12.34069736
3531,lumosity,8,-142.668,-488,0,3,4,3,61,"[60,65)",5,-290.774,-457,3,3,8,3,81.14502374,129.3349215,97.45590736,73.80975216,77.75346014,80.86274438,79.81691234,78.63812586,67.50839871,110.7216398,102.9302713,86.65758239,77.75346014,93.46956948,79.81691234,78.42014722,-13.63662504,-18.61328171,5.474363936,12.84783023,0,12.6068251,0,-0.217978636,4,2,2,NA,5,4,2,3,2,4,3,4,3,5,2,NA,4,3,3,4,4,3.5,0,1,3,NA,NA,0,1,0,2,0,0.5,0,67,67,0,15.50095264
3532,lumosity,10,-479.557,-376,10,7,11,6,50,"[50,55)",11,-120.462,-363,5,7,12,8,88.20324674,92.96670621,120.4789733,110.2849715,122.5895151,100.1330186,113.5721504,113.0488876,90.64893538,124.0752207,122.8690245,91.23424614,122.5895151,106.2023984,140.3990661,126.5337458,2.44568864,31.10851453,2.390051172,-19.05072539,0,6.069379845,26.82691565,13.48485812,3,4,3,4,4,4,1,2,4,NA,3.222222222,4,2,3,NA,4,4,2,2,4,4,3.125,1,-2,0,NA,0,0,1,0,0,NA,-0.097222222,0,58,58,0,19.13196986
3533,lumosity,11,-596.654,-429,9,5,14,5,60,"[60,65)",13,-482.726,-520,5,5,10,4,91.75376586,87.21257449,110.6400766,108.9172575,99.43017473,124.1262395,107.0918368,107.6954863,97.90434552,95.63485195,91.23336069,93.26015468,99.43017473,100.0632989,93.19005883,91.6987949,6.150579659,8.422277467,-19.40671594,-15.65710281,0,-24.06294057,-13.90177798,-15.99669141,3,4,3,4,5,4,2,2,4,4,3.444444444,2,4,4,2,4,4,4,2,4,5,3.333333333,-1,0,1,-2,-1,0,2,0,0,1,-0.111111111,0,62,62,0,16.23849083
3534,lumosity,10,-384.842,-423,5,6,10,5,24,"[18,25)",9,-164.372,-396,0,6,9,5,84.14383656,90.08404369,94.81361439,89.17443288,96.84357409,89.97238345,91.48974509,82.81498208,80.97848585,109.9159563,102.6819906,71.13175413,96.84357409,87.19618064,91.48974509,83.77783326,-3.165350712,19.83191263,7.868376196,-18.04267875,0,-2.776202814,0,0.962851181,2,2,2,2,1,4,4,2,1,NA,2.222222222,5,5,5,1,5,NA,4,3,4,5,4,3,3,3,-1,4,NA,0,1,3,NA,1.777777778,0,48,48,0,18.65075514
3535,lumosity,14,-646.036,-773,12,6,10,6,45,"[45,50)",19,-357.241,-454,11,6,14,4,98.19568586,78.20785438,60.20546727,115.1082774,104.7795905,94.15551644,112.1601026,89.73479784,113.531005,97.5390417,93.88484118,111.816042,104.7795905,116.2299058,85.77869325,106.2137347,15.33531917,19.33118733,33.67937391,-3.29223538,0,22.07438933,-26.38140935,16.47893687,4,5,3,3,5,5,3,4,4,3,4,3,5,3,3,4,5,4,5,5,3,4.111111111,-1,0,0,0,-1,0,1,1,1,0,0.111111111,0,50,50,0,9.337088426
3536,lumosity,20,-142.668,-396,17,6,13,7,39,"[35,40)",23,-303.001,-372,15,6,15,4,114.2213067,116.7794552,106.0066546,129.0004458,100.7002435,106.7178775,120.7016299,125.108319,124.5957689,100.9005269,113.8341875,123.8588333,100.7002435,120.072088,81.6317446,117.5862159,10.37446215,-15.8789283,7.827532884,-5.141612529,0,13.35421049,-39.06988529,-7.522103079,2,4,2,2,2,4,4,4,5,5,3.222222222,5,4,3,NA,4,5,3,3,5,5,4,3,0,1,NA,2,1,-1,-1,0,0,0.777777778,0,45,45,0,9.017010278
3537,lumosity,20,-282.182,-488,7,6,11,6,54,"[50,55)",20,-580.93,-583,5,6,15,7,118.2371777,107.5825032,90.70272412,98.57903137,108.3483539,100.1330186,113.5721504,109.975115,118.2371777,84.9604978,75.92477925,91.23424614,108.3483539,124.5704746,127.3358109,108.1712241,0,-22.62200543,-14.77794487,-7.34478523,0,24.43745598,13.76366043,-1.803890917,2,4,5,5,4,4,1,2,2,3,3.222222222,2,1,4,2,3,4,2,2,4,4,2.666666667,0,-3,-1,-3,-1,0,1,0,2,1,-0.555555556,0,54,54,0,10.84243303
3538,crosswords,20,-252.621,-362,15,7,14,6,25,"[25,30)",22,-22.387,-394,19,7,16,7,113.0659127,102.481467,114.0527066,118.1318246,110.899714,109.5750208,105.265139,119.993849,118.4537039,145.6773693,104.0944047,131.2519019,110.899714,123.5587754,117.9069261,141.2607694,5.387791218,43.19590229,-9.958301888,13.12007738,0,13.9837546,12.64178707,21.26692048,2,5,2,5,3,4,4,1,4,4,3.333333333,3,4,2,5,4,4,1,1,3,4,3,1,-1,0,0,1,0,-3,0,-1,0,-0.333333333,47,0,47,0,11.44646944
