id,trial,location,image,imagecategory,target_delay,rt_ej,imageduration,rt_detection,target_correct,ej_correct
12,27,0,25,1,874.94,608.19,1792.56,298.76,0,0
12,28,1,8,0,885.61,565.51,1760.55,298.76,0,0
12,29,1,30,1,597.52,416.13,1419.11,394.79,0,0
12,30,3,36,1,1024.32,917.62,2230.03,277.42,0,0
12,31,2,4,0,714.89,490.82,1483.13,266.75,0,0
12,32,3,39,1,533.5,405.46,1216.38,266.75,0,0
12,33,1,22,1,640.2,469.48,1451.12,330.77,0,0
12,34,3,40,1,693.55,437.47,1387.1,245.41,0,0
12,35,2,7,0,1024.32,405.46,1963.28,522.83,0,0
12,36,3,11,0,1013.65,426.8,1664.52,213.4,0,0
12,37,0,7,0,682.88,426.8,1429.78,309.43,0,0
12,38,1,6,0,1013.65,416.13,1717.87,277.42,0,0
12,39,0,37,1,608.19,394.79,1429.78,416.13,0,0
12,40,2,5,0,629.53,640.2,1525.81,245.41,0,0
12,41,3,17,0,693.55,512.16,1536.48,320.1,0,0
12,42,2,35,1,821.59,842.93,1973.95,298.76,0,0
12,43,0,18,0,1056.33,362.78,1717.87,288.09,0,0
12,44,1,24,1,768.24,458.81,1504.47,266.75,0,0
12,45,2,22,1,842.93,448.14,1589.83,288.09,0,0
12,46,0,29,1,864.27,448.14,1632.51,309.43,0,0
12,47,1,34,1,960.3,576.18,1867.25,320.1,0,1
12,48,2,14,0,1002.98,554.84,1867.25,298.76,0,0
12,49,2,33,1,853.6,362.78,1557.82,330.77,0,1
12,50,2,19,0,896.28,458.81,1632.51,266.75,0,0
12,51,3,9,0,1067,480.15,1845.91,288.09,0,0
12,52,1,18,0,938.96,330.77,1568.49,288.09,0,0
12,53,2,8,0,608.19,501.49,1547.15,426.8,0,0
12,54,2,40,1,597.52,373.45,1248.39,266.75,0,0
12,55,1,28,1,1024.32,480.15,1803.23,288.09,0,0
12,56,0,27,1,768.24,352.11,1536.48,405.46,0,0
12,57,1,9,0,618.86,512.16,1472.46,330.77,0,0
12,58,1,16,0,565.51,480.15,1344.42,288.09,0,0
12,59,0,6,0,981.64,416.13,1781.89,373.45,0,0
12,60,2,15,0,885.61,405.46,1579.16,277.42,0,0
12,61,3,14,0,789.58,448.14,1504.47,256.08,0,0
12,62,0,40,1,928.29,736.23,1963.28,288.09,0,0
12,63,1,40,1,928.29,330.77,1557.82,288.09,0,0
12,64,3,38,1,714.89,949.63,1920.6,245.41,0,1
12,65,2,29,1,693.55,682.88,1643.18,256.08,0,0
12,66,3,24,1,576.18,490.82,1344.42,266.75,0,0
12,67,3,3,0,1067,426.8,1749.88,245.41,0,0
12,68,3,15,0,1002.98,490.82,1760.55,256.08,0,0
12,69,2,1,0,704.22,522.83,1579.16,341.44,0,0
12,70,3,20,0,778.91,352.11,1387.1,245.41,0,0
12,71,0,39,1,1056.33,405.46,1739.21,266.75,0,0
12,72,0,23,1,810.92,736.23,1888.59,330.77,0,0
12,73,2,2,0,906.95,394.79,1589.83,277.42,0,0
12,74,1,14,0,853.6,394.79,1675.19,416.13,0,0
12,75,3,1,0,650.87,565.51,1472.46,245.41,0,0
12,76,3,33,1,736.23,437.47,1483.13,298.76,0,0
12,77,1,12,0,981.64,586.85,1941.94,362.78,0,0
12,78,2,24,1,693.55,373.45,1355.09,277.42,0,0
12,79,1,20,0,1002.98,384.12,1696.53,298.76,0,0
12,80,1,33,1,960.3,416.13,1611.17,224.07,0,0
12,81,3,26,1,629.53,448.14,1493.8,405.46,0,0
12,82,2,30,1,1002.98,565.51,1877.92,298.76,0,0
12,83,0,1,0,565.51,394.79,1323.08,352.11,0,0
12,84,1,31,1,885.61,458.81,1621.84,266.75,0,0
12,85,0,14,0,992.31,405.46,1803.23,394.79,0,0
12,86,0,9,0,1024.32,384.12,1696.53,277.42,0,0
12,87,1,5,0,992.31,394.79,1771.22,373.45,0,0
12,88,2,16,0,832.26,330.77,1429.78,256.08,0,0
12,89,3,4,0,800.25,416.13,1429.78,202.73,0,0
12,90,1,21,1,714.89,448.14,1461.79,288.09,0,0
12,91,1,37,1,778.91,437.47,1483.13,256.08,0,0
12,92,1,29,1,768.24,362.78,1419.11,277.42,0,0
12,93,0,17,0,586.85,501.49,1536.48,437.47,0,0
12,94,2,12,0,618.86,405.46,1451.12,416.13,0,0
12,95,0,38,1,629.53,629.53,1579.16,309.43,0,1
12,96,1,39,1,704.22,341.44,1365.76,309.43,0,0
12,97,0,3,0,672.21,405.46,1376.43,288.09,0,0
12,98,0,33,1,714.89,416.13,1429.78,288.09,0,0
12,99,3,34,1,1034.99,426.8,1685.86,213.4,0,1
12,100,0,34,1,821.59,501.49,1611.17,277.42,0,1
12,101,2,39,1,544.17,405.46,1269.73,309.43,0,0
12,102,1,36,1,640.2,437.47,1365.76,277.42,0,0
12,103,1,25,1,533.5,501.49,1301.74,256.08,0,0
12,104,0,32,1,821.59,384.12,1504.47,288.09,0,0
12,105,0,4,0,938.96,448.14,1621.84,224.07,0,0
12,106,3,35,1,736.23,416.13,1419.11,256.08,0,0
12,107,1,7,0,714.89,469.48,1429.78,234.74,0,0
12,108,3,29,1,597.52,352.11,1269.73,309.43,0,0
12,109,3,10,0,896.28,458.81,1600.5,234.74,0,0
12,110,1,17,0,629.53,437.47,1333.75,256.08,0,0
12,111,0,16,0,533.5,341.44,1227.05,341.44,0,0
12,112,3,13,0,640.2,384.12,1280.4,245.41,0,0
12,113,2,27,1,618.86,384.12,1312.41,298.76,0,0
12,114,1,2,0,853.6,384.12,1600.5,352.11,0,0
12,115,2,25,1,576.18,426.8,1323.08,309.43,0,0
12,116,0,28,1,874.94,394.79,1621.84,341.44,0,0
12,117,3,25,1,778.91,384.12,1429.78,256.08,0,0
12,118,3,28,1,533.5,341.44,1131.02,245.41,0,0
12,119,2,9,0,810.92,394.79,1536.48,320.1,0,0
12,120,2,11,0,544.17,640.2,1461.79,266.75,0,0
12,121,1,11,0,672.21,480.15,1504.47,341.44,0,0
12,122,1,26,1,565.51,394.79,1205.71,234.74,0,0
12,123,3,12,0,1045.66,373.45,1675.19,245.41,0,0
12,124,2,31,1,810.92,490.82,1547.15,234.74,0,0
12,125,0,8,0,1056.33,554.84,1952.61,330.77,0,0
12,126,0,20,0,938.96,362.78,1643.18,330.77,0,0
12,127,2,23,1,565.51,469.48,1387.1,341.44,0,0
12,128,2,26,1,928.29,373.45,1653.85,341.44,0,0
12,129,3,2,0,757.57,416.13,1419.11,234.74,0,0
12,130,0,30,1,533.5,330.77,1163.03,288.09,0,0
12,131,3,31,1,586.85,384.12,1216.38,234.74,0,0
12,132,1,4,0,618.86,608.19,1504.47,266.75,0,0
12,133,0,21,1,1013.65,405.46,1717.87,288.09,0,0
12,134,2,18,0,970.97,394.79,1696.53,320.1,0,0
12,135,3,27,1,842.93,416.13,1472.46,202.73,0,0
12,136,3,6,0,586.85,458.81,1280.4,224.07,0,0
12,137,0,22,1,928.29,373.45,1600.5,288.09,0,0
12,138,1,10,0,1067,405.46,1749.88,266.75,0,0
12,139,3,8,0,1002.98,352.11,1600.5,234.74,0,0
12,140,1,23,1,960.3,416.13,1760.55,373.45,0,0
12,141,1,35,1,832.26,533.5,1632.51,256.08,0,0
12,142,3,30,1,917.62,320.1,1472.46,224.07,0,0
12,143,2,21,1,714.89,298.76,1269.73,245.41,0,0
12,144,3,5,0,970.97,512.16,1739.21,245.41,0,0
12,145,2,20,0,1034.99,394.79,1739.21,298.76,0,0
12,146,2,13,0,533.5,373.45,1227.05,309.43,0,0
12,147,2,37,1,896.28,405.46,1589.83,277.42,0,0
12,148,0,19,0,1002.98,885.61,2198.02,298.76,0,0
12,149,3,7,0,757.57,426.8,1504.47,309.43,0,0
12,150,2,32,1,618.86,426.8,1408.44,352.11,0,0
12,151,0,35,1,618.86,384.12,1323.08,309.43,0,0
12,152,1,15,0,981.64,469.48,1696.53,234.74,0,0
12,153,1,38,1,864.27,416.13,1664.52,373.45,0,1
12,154,1,1,0,1002.98,394.79,1664.52,256.08,0,0
12,155,0,24,1,757.57,352.11,1461.79,341.44,0,0
12,156,3,22,1,789.58,394.79,1387.1,192.06,0,0
12,157,3,16,0,906.95,416.13,1589.83,256.08,0,0
12,158,3,32,1,853.6,373.45,1472.46,234.74,0,0
12,159,0,26,1,746.9,352.11,1579.16,469.48,0,0
12,160,0,11,0,1067,810.92,2155.34,266.75,0,0
13,1,1,26,1,906.95,778.91,2187.35,490.82,0,1
13,2,2,26,1,757.57,1237.72,2379.41,373.45,0,1
13,3,2,18,0,992.31,949.63,2219.36,266.75,0,0
13,4,0,29,1,704.22,3766.51,4929.54,448.14,0,0
13,5,0,21,1,533.5,832.26,1611.17,234.74,0,0
13,6,2,25,1,1024.32,778.91,2112.66,298.76,0,0
13,7,1,32,1,1024.32,640.2,1941.94,266.75,0,0
13,8,0,2,0,896.28,1045.66,2240.7,288.09,0,1
13,9,3,12,0,778.91,586.85,1664.52,288.09,0,0
13,10,3,26,1,565.51,672.21,1504.47,256.08,0,0
13,11,3,10,0,832.26,544.17,1653.85,266.75,0,0
13,12,2,40,1,938.96,426.8,1611.17,234.74,0,0
13,13,2,23,1,650.87,810.92,1707.2,234.74,0,0
13,14,1,5,0,917.62,448.14,1707.2,330.77,0,0
13,15,3,13,0,576.18,501.49,1387.1,298.76,0,0
13,16,1,20,0,810.92,469.48,1547.15,256.08,0,0
13,17,3,1,0,906.95,853.6,2005.96,234.74,0,0
13,18,2,39,1,640.2,544.17,1429.78,234.74,0,0
13,19,0,5,0,1045.66,682.88,2219.36,480.15,0,0
13,20,0,17,0,597.52,565.51,1515.14,341.44,0,0
13,21,3,21,1,810.92,501.49,1536.48,213.4,0,0
13,22,0,40,1,544.17,554.84,1440.45,330.77,0,0
13,23,0,16,0,1067,597.52,1909.93,234.74,0,0
13,24,2,16,0,949.63,394.79,1536.48,181.39,0,0
13,25,2,20,0,896.28,405.46,1557.82,245.41,0,0
13,26,2,14,0,746.9,469.48,1515.14,288.09,0,0
13,27,0,31,1,885.61,650.87,1813.9,266.75,0,0
13,28,3,18,0,554.84,501.49,1344.42,277.42,0,0
13,29,2,6,0,672.21,661.54,1739.21,394.79,0,0
13,30,0,7,0,629.53,746.9,1728.54,341.44,0,0
13,31,3,9,0,576.18,490.82,1579.16,501.49,0,0
13,32,2,37,1,629.53,533.5,1483.13,309.43,0,0
13,33,2,29,1,533.5,576.18,1440.45,320.1,0,0
13,34,2,9,0,554.84,437.47,1227.05,224.07,0,0
13,35,0,3,0,618.86,682.88,1707.2,394.79,0,0
13,36,1,31,1,714.89,682.88,1707.2,298.76,0,0
13,37,2,34,1,1002.98,714.89,2027.3,298.76,0,1
13,38,3,8,0,1045.66,554.84,1888.59,277.42,0,0
13,39,0,34,1,576.18,480.15,1568.49,501.49,0,1
13,40,1,6,0,938.96,544.17,1792.56,298.76,0,0
13,41,2,38,1,853.6,1333.75,2507.45,309.43,0,0
13,42,0,8,0,565.51,906.95,1877.92,394.79,0,0
13,43,0,19,0,789.58,533.5,1739.21,405.46,0,0
13,44,1,39,1,693.55,501.49,1547.15,341.44,0,0
13,45,3,14,0,1013.65,394.79,1728.54,309.43,0,0
13,46,2,31,1,821.59,490.82,1621.84,298.76,0,0
13,47,3,3,0,992.31,842.93,2134,288.09,0,0
13,48,2,8,0,746.9,661.54,1749.88,330.77,0,0
13,49,1,2,0,864.27,458.81,1547.15,213.4,0,0
13,50,0,24,1,629.53,458.81,1408.44,309.43,0,0
13,51,2,5,0,789.58,437.47,1504.47,266.75,0,0
13,52,0,13,0,1013.65,714.89,2123.33,384.12,0,0
13,53,1,40,1,640.2,373.45,1291.07,266.75,0,0
13,54,1,1,0,714.89,405.46,1408.44,277.42,0,0
13,55,2,2,0,597.52,437.47,1312.41,266.75,0,0
13,56,3,11,0,1056.33,426.8,1760.55,266.75,0,0
13,57,0,15,0,896.28,640.2,1899.26,352.11,0,0
13,58,0,27,1,746.9,501.49,1643.18,384.12,0,0
13,59,1,38,1,832.26,928.29,2112.66,341.44,0,0
13,60,2,3,0,682.88,458.81,1333.75,181.39,0,0
13,61,0,35,1,1067,565.51,1984.62,341.44,0,0
13,62,2,21,1,544.17,544.17,1408.44,309.43,0,0
13,63,1,27,1,586.85,522.83,1397.77,277.42,0,0
13,64,3,35,1,533.5,373.45,1184.37,266.75,0,0
13,65,2,33,1,714.89,437.47,1397.77,234.74,0,0
13,66,1,21,1,640.2,352.11,1184.37,181.39,0,0
13,67,3,5,0,746.9,352.11,1397.77,288.09,0,1
13,68,3,6,0,789.58,394.79,1429.78,234.74,0,0
13,69,1,12,0,970.97,437.47,1696.53,277.42,0,0
13,70,2,4,0,608.19,640.2,1504.47,245.41,0,0
13,71,3,22,1,768.24,512.16,1515.14,224.07,0,0
13,72,3,2,0,917.62,416.13,1568.49,224.07,0,0
13,73,1,29,1,672.21,533.5,1504.47,288.09,0,0
13,74,1,13,0,565.51,480.15,1365.76,309.43,0,0
13,75,3,20,0,864.27,661.54,1835.24,298.76,0,0
13,76,1,15,0,597.52,480.15,1323.08,234.74,0,0
13,77,2,1,0,576.18,490.82,1301.74,224.07,0,0
13,78,1,24,1,896.28,490.82,1696.53,298.76,0,0
13,79,0,30,1,864.27,576.18,1899.26,448.14,0,0
13,80,3,29,1,714.89,736.23,2390.08,928.29,0,0
13,81,3,27,1,693.55,586.85,1515.14,224.07,0,0
13,82,1,33,1,917.62,544.17,1824.57,352.11,0,0
13,83,1,28,1,746.9,725.56,1792.56,309.43,0,0
13,84,3,15,0,1034.99,565.51,1845.91,234.74,0,0
13,85,0,11,0,928.29,586.85,1952.61,426.8,0,0
13,86,2,27,1,746.9,810.92,1813.9,245.41,0,0
13,87,3,32,1,640.2,842.93,1856.58,362.78,0,0
13,88,0,22,1,736.23,448.14,1963.28,768.24,0,0
13,89,3,33,1,544.17,416.13,1237.72,266.75,0,0
13,90,0,12,0,938.96,533.5,1824.57,341.44,0,1
13,91,0,9,0,1034.99,405.46,1685.86,234.74,0,0
13,92,0,6,0,810.92,416.13,1472.46,234.74,0,0
13,93,1,22,1,618.86,469.48,1451.12,352.11,0,0
13,94,1,23,1,1013.65,672.21,2037.97,341.44,0,0
13,95,0,4,0,576.18,458.81,1312.41,266.75,0,0
13,96,3,38,1,714.89,490.82,1451.12,234.74,0,0
13,97,1,8,0,1067,458.81,1792.56,256.08,1,0
13,98,1,14,0,1045.66,1344.42,2678.17,277.42,0,0
13,99,2,19,0,917.62,469.48,1664.52,266.75,0,0
13,100,3,7,0,629.53,458.81,1771.22,672.21,0,0
13,101,3,24,1,928.29,480.15,1664.52,245.41,0,0
13,102,0,28,1,576.18,490.82,1472.46,394.79,0,0
13,103,0,25,1,661.54,725.56,1717.87,320.1,0,0
13,104,3,17,0,1024.32,480.15,1792.56,277.42,0,0
13,105,2,15,0,800.25,682.88,1781.89,288.09,0,0
13,106,0,18,0,981.64,416.13,1664.52,256.08,0,0
13,107,3,28,1,992.31,469.48,1739.21,266.75,0,0
13,108,0,39,1,533.5,448.14,1333.75,341.44,0,0
13,109,2,32,1,874.94,437.47,1547.15,224.07,0,0
13,110,0,38,1,789.58,426.8,1461.79,234.74,0,0
13,111,1,34,1,885.61,394.79,1781.89,490.82,0,0
13,112,1,30,1,714.89,362.78,1387.1,298.76,0,0
13,113,2,36,1,1024.32,800.25,2037.97,202.73,0,0
13,114,3,37,1,885.61,384.12,1493.8,213.4,0,0
13,115,1,37,1,992.31,352.11,1611.17,256.08,0,0
13,116,2,24,1,938.96,330.77,1504.47,224.07,0,0
13,117,1,11,0,874.94,362.78,1600.5,352.11,0,1
13,118,3,30,1,693.55,373.45,1323.08,245.41,0,0
13,119,3,19,0,810.92,458.81,1504.47,224.07,0,0
13,120,0,23,1,981.64,469.48,1643.18,181.39,0,0
13,121,2,11,0,725.56,373.45,1429.78,320.1,0,0
13,122,2,28,1,682.88,384.12,1195.04,117.37,1,0
13,123,0,37,1,682.88,565.51,1579.16,320.1,0,0
13,124,1,25,1,1013.65,405.46,1749.88,320.1,0,0
13,125,1,16,0,1067,373.45,1664.52,213.4,1,0
13,126,3,16,0,672.21,394.79,1408.44,330.77,0,1
13,127,1,4,0,960.3,682.88,1973.95,320.1,0,0
13,128,2,17,0,864.27,394.79,1483.13,213.4,0,0
13,129,1,35,1,1024.32,426.8,1675.19,213.4,0,1
13,130,3,34,1,640.2,394.79,1291.07,245.41,0,1
13,131,2,10,0,821.59,362.78,1419.11,224.07,0,0
13,132,0,36,1,672.21,309.43,1387.1,394.79,0,1
13,133,2,30,1,725.56,394.79,1408.44,277.42,0,0
13,134,0,14,0,746.9,437.47,1429.78,234.74,0,1
13,135,1,17,0,736.23,362.78,1429.78,320.1,0,0
13,136,1,19,0,992.31,757.57,1952.61,192.06,1,0
13,137,0,20,0,682.88,1717.87,2816.88,405.46,0,0
13,138,2,35,1,1013.65,458.81,1824.57,341.44,0,0
13,139,0,1,0,1013.65,1536.48,3040.95,480.15,0,0
13,140,2,7,0,640.2,1333.75,2336.73,352.11,0,0
13,141,1,3,0,938.96,437.47,1621.84,234.74,0,0
13,142,0,33,1,618.86,362.78,1291.07,298.76,0,1
13,143,1,7,0,565.51,512.16,1451.12,362.78,0,1
13,144,2,13,0,800.25,362.78,1472.46,298.76,0,0
13,145,1,9,0,1034.99,437.47,1931.27,448.14,0,0
13,146,3,31,1,832.26,544.17,1771.22,384.12,0,0
13,147,3,25,1,928.29,480.15,1685.86,266.75,0,0
13,148,1,10,0,714.89,565.51,1589.83,298.76,0,0
13,149,1,18,0,650.87,544.17,1440.45,234.74,0,0
13,150,0,26,1,672.21,426.8,1461.79,352.11,0,0
13,151,3,39,1,1056.33,480.15,1824.57,277.42,0,0
13,152,3,36,1,714.89,458.81,1461.79,277.42,0,0
13,153,0,32,1,704.22,501.49,1525.81,309.43,0,0
13,154,2,12,0,725.56,394.79,1461.79,330.77,0,0
13,155,0,10,0,597.52,597.52,1760.55,554.84,0,0
13,156,3,4,0,650.87,416.13,1429.78,352.11,0,0
13,157,3,40,1,1002.98,789.58,2069.98,266.75,0,1
13,158,2,22,1,864.27,2272.71,3457.08,309.43,0,0
13,159,3,23,1,544.17,501.49,1323.08,266.75,0,0
13,160,1,36,1,650.87,448.14,1429.78,320.1,0,0
14,1,1,40,1,970.97,1675.19,3115.64,458.81,0,0
14,2,2,38,1,949.63,1952.61,3158.32,245.41,0,1
14,3,1,23,1,1002.98,672.21,1909.93,224.07,0,0
14,4,1,33,1,778.91,448.14,1568.49,330.77,0,0
14,5,1,18,0,640.2,405.46,1301.74,245.41,0,0
14,6,3,21,1,832.26,1024.32,2091.32,224.07,0,0
14,7,1,27,1,832.26,533.5,1579.16,202.73,0,0
14,8,0,12,0,853.6,512.16,1696.53,320.1,0,0
14,9,2,36,1,778.91,480.15,1568.49,298.76,0,0
14,10,1,31,1,704.22,533.5,1600.5,352.11,0,0
14,11,2,13,0,757.57,480.15,1472.46,224.07,0,0
14,12,0,39,1,1013.65,405.46,1707.2,277.42,0,0
14,13,0,34,1,618.86,1557.82,2539.46,352.11,0,0
14,14,0,15,0,736.23,640.2,1600.5,213.4,0,0
14,15,2,23,1,650.87,448.14,1451.12,341.44,0,0
14,16,0,27,1,693.55,608.19,1525.81,213.4,0,0
14,17,2,9,0,554.84,469.48,1259.06,224.07,0,0
14,18,3,35,1,576.18,1632.51,2539.46,320.1,0,0
14,19,0,2,0,1056.33,490.82,1771.22,213.4,0,0
14,20,3,40,1,1002.98,544.17,1813.9,256.08,0,0
14,21,2,4,0,1056.33,608.19,1867.25,192.06,0,0
14,22,0,24,1,885.61,490.82,1589.83,202.73,1,0
14,23,3,17,0,618.86,746.9,1717.87,341.44,0,0
14,24,2,14,0,885.61,554.84,1643.18,192.06,0,0
14,25,3,30,1,1013.65,650.87,1899.26,224.07,0,0
14,26,0,1,0,842.93,554.84,1611.17,202.73,0,0
14,27,3,3,0,789.58,576.18,1600.5,224.07,0,0
14,28,1,1,0,885.61,672.21,1973.95,405.46,0,1
14,29,0,32,1,576.18,1259.06,2187.35,341.44,0,0
14,30,2,3,0,565.51,1088.34,1941.94,277.42,0,0
14,31,0,9,0,778.91,757.57,1781.89,234.74,0,0
14,32,3,38,1,1002.98,661.54,1973.95,298.76,0,0
14,33,2,24,1,992.31,1259.06,2475.44,213.4,0,0
14,34,3,39,1,874.94,480.15,1664.52,298.76,0,0
14,35,0,38,1,672.21,490.82,1611.17,437.47,0,0
14,36,3,15,0,650.87,842.93,1739.21,234.74,0,0
14,37,1,8,0,736.23,597.52,1632.51,288.09,0,0
14,38,1,37,1,757.57,469.48,1579.16,341.44,0,0
14,39,1,25,1,906.95,1077.67,2646.16,650.87,0,0
14,40,3,23,1,757.57,469.48,1493.8,256.08,0,0
14,41,1,20,0,949.63,448.14,1621.84,213.4,0,0
14,42,1,17,0,938.96,714.89,1867.25,202.73,0,0
14,43,0,11,0,565.51,469.48,1365.76,320.1,0,0
14,44,3,20,0,917.62,394.79,1579.16,256.08,0,0
14,45,3,16,0,917.62,565.51,1771.22,277.42,0,0
14,46,0,22,1,597.52,576.18,1451.12,266.75,0,0
14,47,2,35,1,725.56,469.48,1472.46,266.75,0,0
14,48,3,12,0,1067,405.46,1728.54,245.41,0,0
14,49,2,27,1,960.3,714.89,1899.26,213.4,0,0
14,50,3,5,0,565.51,437.47,1344.42,330.77,0,1
14,51,1,39,1,554.84,394.79,1259.06,298.76,0,0
14,52,1,22,1,981.64,405.46,1664.52,266.75,0,0
14,53,1,30,1,576.18,426.8,1323.08,309.43,0,0
14,54,3,29,1,1067,682.88,2037.97,277.42,0,0
14,55,0,23,1,789.58,352.11,1451.12,298.76,0,0
14,56,1,4,0,1067,426.8,1792.56,288.09,0,0
14,57,1,34,1,1056.33,437.47,1781.89,277.42,0,0
14,58,1,5,0,853.6,394.79,1568.49,309.43,0,1
14,59,2,30,1,821.59,480.15,1600.5,288.09,0,0
14,60,2,25,1,970.97,1269.73,2571.47,320.1,0,0
14,61,0,7,0,960.3,1333.75,2603.48,298.76,0,0
14,62,3,6,0,1034.99,650.87,2144.67,448.14,0,0
14,63,1,2,0,885.61,426.8,1675.19,352.11,0,0
14,64,3,18,0,768.24,448.14,1515.14,288.09,0,0
14,65,1,6,0,960.3,405.46,1632.51,256.08,0,0
14,66,2,19,0,544.17,522.83,1397.77,320.1,0,0
14,67,2,7,0,832.26,373.45,1429.78,213.4,0,0
14,68,0,40,1,992.31,501.49,1728.54,224.07,0,0
14,69,0,10,0,842.93,490.82,1600.5,256.08,0,0
14,70,0,19,0,1002.98,416.13,1717.87,288.09,0,0
14,71,2,20,0,544.17,437.47,1301.74,309.43,0,0
14,72,2,40,1,661.54,1803.23,2720.85,245.41,0,0
14,73,1,36,1,1067,522.83,1813.9,213.4,0,0
14,74,1,21,1,682.88,501.49,1557.82,362.78,0,0
14,75,2,17,0,629.53,490.82,1387.1,256.08,0,0
14,76,0,28,1,1013.65,512.16,1824.57,288.09,0,0
14,77,0,37,1,853.6,373.45,1536.48,298.76,0,0
14,78,2,10,0,949.63,426.8,1653.85,266.75,0,1
14,79,3,4,0,661.54,416.13,1472.46,384.12,0,0
14,80,1,13,0,874.94,554.84,1739.21,298.76,0,0
14,81,0,14,0,576.18,448.14,1312.41,277.42,0,0
14,82,0,31,1,693.55,672.21,1696.53,320.1,0,0
14,83,0,21,1,725.56,586.85,1664.52,341.44,0,0
14,84,2,22,1,917.62,544.17,2123.33,650.87,0,0
14,85,1,7,0,1045.66,554.84,1899.26,288.09,0,0
14,86,3,22,1,928.29,565.51,1792.56,288.09,0,0
14,87,0,13,0,768.24,480.15,1536.48,277.42,0,0
14,88,1,11,0,746.9,949.63,1995.29,288.09,0,0
14,89,2,15,0,810.92,981.64,2059.31,256.08,0,0
14,90,1,32,1,629.53,480.15,1483.13,362.78,0,0
14,91,0,26,1,1034.99,1717.87,3040.95,277.42,0,0
14,92,2,8,0,853.6,1227.05,2315.39,224.07,0,0
14,93,2,18,0,576.18,554.84,1461.79,320.1,0,0
14,94,3,8,0,778.91,672.21,1771.22,309.43,0,0
14,95,0,30,1,938.96,512.16,1749.88,288.09,0,0
14,96,1,38,1,992.31,1643.18,2848.89,202.73,0,0
14,97,2,32,1,821.59,384.12,1525.81,309.43,0,0
14,98,0,3,0,981.64,405.46,1653.85,256.08,0,0
14,99,0,16,0,618.86,3318.37,4193.31,245.41,0,0
14,100,2,2,0,885.61,874.94,1995.29,224.07,0,0
14,101,2,11,0,1024.32,896.28,2208.69,277.42,0,0
14,102,2,39,1,810.92,416.13,1504.47,266.75,0,0
14,103,2,28,1,1024.32,426.8,1771.22,309.43,0,0
14,104,1,3,0,597.52,1184.37,2091.32,298.76,0,0
14,105,1,12,0,597.52,704.22,1611.17,298.76,0,0
14,106,1,15,0,597.52,426.8,1365.76,330.77,0,0
14,107,0,33,1,938.96,501.49,1739.21,288.09,0,0
14,108,2,12,0,832.26,10531.29,11598.29,224.07,0,0
14,109,3,14,0,885.61,373.45,1600.5,330.77,0,0
14,110,0,36,1,629.53,480.15,1451.12,330.77,0,0
14,111,1,14,0,842.93,384.12,1536.48,298.76,0,0
14,112,3,11,0,586.85,416.13,1301.74,288.09,0,0
14,113,2,26,1,832.26,394.79,1504.47,266.75,0,0
14,114,1,10,0,928.29,1312.41,2528.79,277.42,0,0
14,115,3,2,0,778.91,970.97,2134,373.45,0,0
14,116,3,28,1,640.2,2891.57,3915.89,373.45,0,0
14,117,1,16,0,864.27,725.56,1952.61,352.11,0,0
14,118,2,21,1,778.91,426.8,1515.14,298.76,0,0
14,119,0,20,0,565.51,426.8,1301.74,298.76,0,0
14,120,2,31,1,1056.33,597.52,1984.62,320.1,0,0
14,121,0,25,1,768.24,1280.4,2336.73,277.42,0,0
14,122,3,31,1,810.92,501.49,1717.87,394.79,0,0
14,123,1,29,1,810.92,490.82,1611.17,298.76,0,0
14,124,2,5,0,597.52,853.6,1749.88,288.09,0,0
14,125,3,27,1,597.52,640.2,1675.19,426.8,0,0
14,126,3,7,0,704.22,768.24,1781.89,298.76,0,0
14,127,1,19,0,896.28,874.94,2166.01,384.12,0,0
14,128,2,33,1,992.31,448.14,1696.53,245.41,0,0
14,129,1,28,1,544.17,522.83,1397.77,320.1,0,0
14,130,3,34,1,949.63,394.79,1685.86,330.77,0,0
14,131,3,33,1,810.92,1376.43,2486.11,288.09,0,0
14,132,0,17,0,832.26,544.17,1675.19,288.09,0,0
14,133,3,26,1,576.18,597.52,1536.48,352.11,0,0
14,134,3,25,1,821.59,1387.1,2646.16,426.8,0,0
14,135,2,29,1,1024.32,522.83,1995.29,437.47,0,0
14,136,3,13,0,917.62,416.13,1675.19,330.77,0,0
14,137,3,32,1,533.5,458.81,1397.77,394.79,0,0
14,138,3,36,1,864.27,533.5,1685.86,277.42,0,0
14,139,0,18,0,810.92,394.79,1568.49,352.11,0,0
14,140,1,24,1,970.97,672.21,2091.32,437.47,0,0
14,141,3,37,1,693.55,586.85,1963.28,672.21,0,0
14,142,0,29,1,608.19,490.82,1355.09,245.41,0,0
14,143,3,9,0,874.94,10744.69,11929.06,298.76,0,0
14,144,1,26,1,800.25,1707.2,2816.88,298.76,0,0
14,145,2,1,0,1013.65,1120.35,2379.41,234.74,0,0
14,146,3,24,1,757.57,4043.93,5068.25,256.08,0,0
14,147,2,6,0,608.19,416.13,1269.73,234.74,0,0
14,148,1,35,1,725.56,533.5,1547.15,277.42,0,0
14,149,2,34,1,704.22,768.24,1717.87,234.74,0,0
14,150,0,6,0,586.85,586.85,1461.79,277.42,0,1
14,151,3,10,0,789.58,373.45,1472.46,298.76,0,0
14,152,3,1,0,757.57,1002.98,2016.63,245.41,0,0
14,153,0,5,0,917.62,586.85,1781.89,266.75,0,0
